scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,graphene_2d_materials,-1,Uzzi,1,path_shortening_z,325,0.2873514536701637
domain,graphene_2d_materials,-1,Uzzi,1,modularity_shock_z,325,0.09034476726665401
domain,graphene_2d_materials,-1,Uzzi,1,partition_change_z,325,0.13354797726026657
domain,graphene_2d_materials,-1,Uzzi,1,boundary_mixing_z,325,0.17254831922677108
domain,graphene_2d_materials,-1,Uzzi,1,post_perturbation_concentration_z,325,-0.15855065832600587
domain,graphene_2d_materials,-1,Uzzi,1,hub_formation_z,325,-0.03672015800191083
domain,graphene_2d_materials,-1,RTD,1,RGPM,325,0.393767943925351
domain,graphene_2d_materials,-1,RTD,1,RGPM_v3_balanced,325,0.32640215310736853
domain,graphene_2d_materials,-1,RTD,1,RGPM_mahalanobis_debug,325,0.45666386338035614
domain,graphene_2d_materials,-1,RTD,1,RGPM_breadth_component,325,0.2598145703275398
domain,graphene_2d_materials,-1,RTD,1,RGPM_boundary_component,325,0.3209222821426211
domain,graphene_2d_materials,-1,RTD,1,RGPM_consolidation_component,325,-0.27467677901449983
domain,graphene_2d_materials,-1,RTD,1,community_reach_z,325,0.004155073058102956
domain,graphene_2d_materials,-1,RTD,1,field_entropy_z,325,0.07590679565840357
domain,graphene_2d_materials,-1,RTD,1,cross_community_adoption_z,325,0.19000123942656647
domain,graphene_2d_materials,-1,RTD,1,path_shortening_z,325,0.5878695422404469
domain,graphene_2d_materials,-1,RTD,1,modularity_shock_z,325,0.03908460186344657
domain,graphene_2d_materials,-1,RTD,1,partition_change_z,325,0.3054427903172255
domain,graphene_2d_materials,-1,RTD,1,boundary_mixing_z,325,-0.16647450965409558
domain,graphene_2d_materials,-1,RTD,1,post_perturbation_concentration_z,325,-0.28525512683006843
domain,graphene_2d_materials,-1,RTD,1,hub_formation_z,325,0.054786683011531084
domain,graphene_2d_materials,-1,BurtIP,1,RGPM,325,0.21844340716819222
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_v3_balanced,325,0.19977603439481503
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_mahalanobis_debug,325,0.19026092489415866
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_breadth_component,325,-0.0067448463603269546
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_boundary_component,325,0.28238494570725337
