focus_id,domain,display_community,focus_label,cluster_x,cluster_y,historical_size,historical_citations,hist_scored_papers,hist_mean_score,hist_max_score,hist_top_tail_score,hist_landmarks,recent_hist_size,prior_hist_size,future_papers,future_citations,future_mean_citations,future_landmarks,future_rgpm_top_tail,future_rgpm_mean,top_future_paper,top_future_year,top_future_citations,predicted_score,realized_score,growth_only_score,citation_only_score,prediction_eligible,realization_eligible,predicted_rank,realized_rank,is_hotspot,is_landmark_related,forecast_category
crispr::372,crispr,372,"Genomics, phytochemicals, and oxidative stress",0.0512081767569244,0.0201573869334222,2.0,2051.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.31390343957084255,0.45223729883243924,0.4759230041022404,0.9125907226254338,False,False,,,False,False,background
crispr::389,crispr,389,Graphene and Nanomaterials Applications,-0.1082145212869354,0.0875079234579992,1.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2034332597033765,0.45223729883243924,0.42456610918270743,0.8876617229409909,False,False,,,False,False,background
crispr::932,crispr,932,Water Treatment and Disinfection,0.0460009938248554,0.1210168360023868,1.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.20090880403912909,0.45223729883243924,0.42456610918270743,0.8561060271378984,False,False,,,False,False,background
crispr::691,crispr,691,Photoreceptor and optogenetics research,0.0082712240475002,0.1568910579047612,1.0,907.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.20053013568949196,0.45223729883243924,0.42456610918270743,0.8513726727674346,False,False,,,False,False,background
crispr::638,crispr,638,Nitric Oxide and Endothelin Effects,-0.1312631544976688,-0.0978360354223862,1.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19919217418744084,0.45223729883243924,0.42456610918270743,0.8346481539917955,False,False,,,False,False,background
crispr::862,crispr,862,Statistical Methods and Inference,-0.119491755007315,-0.0834759641367982,1.0,648.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19830861470495426,0.45223729883243924,0.42456610918270743,0.8236036604607132,False,False,,,False,False,background
crispr::484,crispr,484,Ion channel regulation and function,0.1050403490426731,-0.0206785446652264,1.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19813190280845694,0.45223729883243924,0.42456610918270743,0.8213947617544967,False,False,,,False,False,background
crispr::288,crispr,288,Electrochemical sensors and biosensors,-0.0296690024617496,-0.0750334085349543,1.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.197816345850426,0.45223729883243924,0.42456610918270743,0.8174502997791101,False,False,,,False,False,background
crispr::419,crispr,419,Hippo pathway signaling and YAP/TAZ,0.0021950150340263,0.1364764383729232,1.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1967813190280846,0.45223729883243924,0.42456610918270743,0.8045124644998423,False,False,,,False,False,background
crispr::682,crispr,682,Phagocytosis and Immune Regulation,-0.032698499997254,0.1800715444377024,1.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1967055853581572,0.45223729883243924,0.42456610918270743,0.8035657936257494,False,False,,,False,False,background
crispr::485,crispr,485,Iron Metabolism and Disorders,-0.0986132394359296,0.1090023854720215,1.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19656674029662358,0.45223729883243924,0.42456610918270743,0.8018302303565794,False,False,,,False,False,background
crispr::237,crispr,237,Diabetes Treatment and Management,0.0322071268588575,-0.1422269912742483,1.0,447.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19548122436099719,0.45223729883243924,0.42456610918270743,0.7882612811612496,False,False,,,False,False,background
crispr::420,crispr,420,Histone Deacetylase Inhibitors Research,0.0517904980399273,0.0844032644975008,1.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19474913221836543,0.45223729883243924,0.42456610918270743,0.7791101293783528,False,False,,,False,False,background
crispr::676,crispr,676,Parkinson's Disease Mechanisms and Treatments,-0.0932419033277337,0.0932537774424135,1.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19156831808141372,0.45223729883243924,0.42456610918270743,0.7393499526664563,False,False,,,False,False,background
crispr::721,crispr,721,Plant pathogens and resistance mechanisms,0.136522310294526,0.1439789276394888,1.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19142947301988011,0.45223729883243924,0.42456610918270743,0.7376143893972862,False,False,,,False,False,background
crispr::196,crispr,196,Congenital gastrointestinal and neural anomalies,-0.0601092286536193,0.1250547536717096,1.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19134111707163148,0.45223729883243924,0.42456610918270743,0.736509940044178,False,False,,,False,False,background
crispr::949,crispr,949,bioluminescence and chemiluminescence research,-0.040879593829593,0.1117163764477761,1.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1912527611233828,0.45223729883243924,0.42456610918270743,0.7354054906910698,False,False,,,False,False,background
crispr::413,crispr,413,Hepatocellular Carcinoma Treatment and Prognosis,-0.0258498968750203,0.092545152843422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,298.0,298.0,0.0,0.0,0.0,Emerging Therapies for Hepatocellular Carcinoma (HCC),2022,298.0,0.04446197538655722,0.8821773430104134,0.7993294414641843,0.11486273272325655,False,False,,,False,False,background
crispr::12,crispr,12,Advanced Breast Cancer Therapies,0.0394026135897977,0.0975974027274043,1.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19107604922688548,0.45223729883243924,0.42456610918270743,0.7331965919848533,False,False,,,False,False,background
crispr::929,crispr,929,Vitamin D Research Studies,-0.0996594512307717,0.0748505656977858,1.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19079835910381826,0.45223729883243924,0.42456610918270743,0.7297254654465131,False,False,,,False,False,background
crispr::454,crispr,454,Immune cells in cancer,-0.1978986745303841,-0.1210305532789937,1.0,283.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19073524771221206,0.45223729883243924,0.42456610918270743,0.7289365730514358,False,False,,,False,False,background
crispr::787,crispr,787,Regulation of Appetite and Obesity,0.0459559531794466,-0.0334507443934442,1.0,282.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19069738087724836,0.45223729883243924,0.42456610918270743,0.7284632376143894,False,False,,,False,False,background
crispr::455,crispr,455,Immune responses and vaccinations,-0.1230513755225711,-0.0517733902381479,1.0,280.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19055853581571475,0.45223729883243924,0.42456610918270743,0.7267276743452193,False,False,,,False,False,background
crispr::224,crispr,224,Cutaneous lymphoproliferative disorders research,-0.1671723058225488,0.154340999360812,1.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1902934679709688,0.45223729883243924,0.42456610918270743,0.7234143262858946,False,False,,,False,False,background
crispr::88,crispr,88,Autism Spectrum Disorder Research,-0.0149296026195131,-0.0923581468114117,1.0,263.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.18980119911644056,0.45223729883243924,0.42456610918270743,0.7172609656042915,False,False,,,False,False,background
crispr::137,crispr,137,"Cancer, Hypoxia, and Metabolism",-0.2614181700664204,0.0622959789825032,1.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.18911959608709372,0.45223729883243924,0.42456610918270743,0.7087409277374566,False,False,,,False,False,background
crispr::939,crispr,939,Williams Syndrome Research,0.1043433179305189,-0.0567268298035987,1.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.18875355001577787,0.45223729883243924,0.42456610918270743,0.7041653518460083,False,False,,,False,False,background
crispr::257,crispr,257,Drug Transport and Resistance Mechanisms,-0.0082339361918254,0.0904399313215522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528.0,528.0,0.0,0.0,0.0,"Multidrug Resistance in Cancer: Understanding Molecular Mechanisms, Immunoprevention and Therapeutic Approaches",2022,528.0,0.04446197538655722,0.8861659829599242,0.7993294414641843,0.11486273272325655,False,False,,,False,False,background
crispr::162,crispr,162,Cervical Cancer and HPV Research,0.0803417809897346,-0.0069456826831973,1.0,343.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19286841274850114,0.45223729883243924,0.42456610918270743,0.7556011360050489,False,False,,,False,False,background
crispr::405,crispr,405,"Hearing, Cochlea, Tinnitus, Genetics",-0.0092240140939129,0.0740287838999674,2.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3058504260018934,0.45223729883243924,0.4759230041022404,0.811928053013569,False,False,,,False,False,background
crispr::580,crispr,580,Micro and Nano Robotics,-0.0532729906240711,0.0490727128713215,1.0,250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1890691069738088,0.45223729883243924,0.42456610918270743,0.7081098138213947,False,False,,,False,False,background
crispr::902,crispr,902,Tuberous Sclerosis Complex Research,0.0523063210001707,-0.0584013518184292,1.0,217.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.18747869990533295,0.45223729883243924,0.42456610918270743,0.6882297254654465,False,False,,,False,False,background
crispr::831,crispr,831,Skin Protection and Aging,-0.1113893928031842,-0.1139265932565685,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.18656989586620387,0.45223729883243924,0.42456610918270743,0.6768696749763332,False,False,,,False,False,background
crispr::539,crispr,539,Lysosomal Storage Disorders Research,0.0760035856539378,0.0755334050837543,1.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.18643105080467026,0.45223729883243924,0.42456610918270743,0.6751341117071632,False,False,,,False,False,background
graphene_2d_materials::100558,graphene_2d_materials,100558,Microstructure and mechanical properties,-0.1418653292172346,0.0696212084225161,2.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.29384663931839694,0.45223729883243924,0.4759230041022404,0.6618807194698643,False,False,,,False,False,background
graphene_2d_materials::100315,graphene_2d_materials,100315,Ferroelectric and Piezoelectric Materials,0.0470886686085831,-0.0391505065621156,2.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.31430735247712216,0.45223729883243924,0.4759230041022404,0.9176396339539287,False,False,,,False,False,background
graphene_2d_materials::100571,graphene_2d_materials,100571,Molecular Communication and Nanonetworks,0.0491631132525311,0.0122264489074964,2.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.310571158094036,0.45223729883243924,0.4759230041022404,0.8709372041653518,False,False,,,False,False,background
graphene_2d_materials::100693,graphene_2d_materials,100693,Protein Interaction Studies and Fluorescence Analysis,0.7502357140906254,-0.6136961364022779,1.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.205326601451562,0.45223729883243924,0.42456610918270743,0.9113284947933102,False,False,,,False,False,background
graphene_2d_materials::100022,graphene_2d_materials,100022,Advanced Chemical Sensor Technologies,-0.1633502069920778,-0.6480962808088827,3.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3718523193436415,0.45223729883243924,0.4920164089618176,0.8687283054591354,False,False,,,False,False,background
graphene_2d_materials::100324,graphene_2d_materials,100324,Food Allergy and Anaphylaxis Research,-0.7292437885631203,-0.3662283046756375,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.17375828337014831,0.45223729883243924,0.42456610918270743,0.516724518775639,False,False,,,False,False,background
graphene_2d_materials::100759,graphene_2d_materials,100759,Smart Materials for Construction,0.3681244830255207,0.7423066852346213,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.17331650362890505,0.45223729883243924,0.42456610918270743,0.5112022720100978,False,False,,,False,False,background
graphene_2d_materials::100814,graphene_2d_materials,100814,Thermoelastic and Magnetoelastic Phenomena,-0.3230327112191414,0.633568373709785,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.17349321552540237,0.45223729883243924,0.42456610918270743,0.5134111707163143,False,False,,,False,False,background
graphene_2d_materials::100079,graphene_2d_materials,100079,American Constitutional Law and Politics,-0.6216557094691829,-0.630576492359275,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.268387503944462,0.45223729883243924,0.4759230041022404,0.3436415272956769,False,False,,,False,False,background
graphene_2d_materials::100082,graphene_2d_materials,100082,Analytical Chemistry and Chromatography,-0.0745869143204119,0.1988257610507371,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1693783527926791,0.45223729883243924,0.42456610918270743,0.4619753865572736,False,False,,,False,False,background
graphene_2d_materials::100288,graphene_2d_materials,100288,Electrophoretic Deposition in Materials Science,0.2180656269366864,0.087662108235315,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3387062164720732,0.45223729883243924,0.4920164089618176,0.4544020195645314,False,False,,,False,False,background
graphene_2d_materials::100322,graphene_2d_materials,100322,Fluid Dynamics and Thin Films,0.0501857328654502,0.0277675253255283,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1760681603029347,0.45223729883243924,0.42456610918270743,0.5455979804354686,False,False,,,False,False,background
graphene_2d_materials::100141,graphene_2d_materials,100141,Calcium Carbonate Crystallization and Inhibition,0.1639428649236931,0.0366127976544245,3.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.36049226885452823,0.45223729883243924,0.4920164089618176,0.7267276743452193,False,False,,,False,False,background
graphene_2d_materials::100477,graphene_2d_materials,100477,Layered Double Hydroxides Synthesis and Applications,0.0456939291107961,-0.0229479865117358,4.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.4219122751656674,0.45223729883243924,0.499684443041969,0.8666771852319344,False,False,,,False,False,background
graphene_2d_materials::100215,graphene_2d_materials,100215,Crystallography and molecular interactions,0.0757551850156926,0.0606547688349897,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2764026506784475,0.45223729883243924,0.4759230041022404,0.44383086147049544,False,False,,,False,False,background
graphene_2d_materials::100687,graphene_2d_materials,100687,Postharvest Quality and Shelf Life Management,0.3829832578357085,-0.5129162737482571,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1725970337645945,0.45223729883243924,0.42456610918270743,0.5022088987062164,False,False,,,False,False,background
graphene_2d_materials::100540,graphene_2d_materials,100540,Membrane-based Ion Separation Techniques,-0.0179373831184612,-0.0666547614860924,4.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.4156011360050489,0.45223729883243924,0.499684443041969,0.7877879457242032,False,False,,,False,False,background
graphene_2d_materials::100618,graphene_2d_materials,100618,Optical and Acousto-Optic Technologies,-0.8882575472328168,-0.209126529065257,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.27612496055538027,0.45223729883243924,0.4759230041022404,0.44035973493215524,False,False,,,False,False,background
graphene_2d_materials::100596,graphene_2d_materials,100596,Neural dynamics and brain function,0.0389448880052184,-0.8946353472145554,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.17112022720100983,0.45223729883243924,0.42456610918270743,0.4837488166614074,False,False,,,False,False,background
graphene_2d_materials::100012,graphene_2d_materials,100012,Additive Manufacturing Materials and Processes,-0.7041508806906264,-0.6967047770047721,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.16345850426001896,0.45223729883243924,0.42456610918270743,0.38797727989902175,False,False,,,False,False,background
graphene_2d_materials::100808,graphene_2d_materials,100808,Theoretical and Computational Physics,-0.3580806966673428,-0.31489619828739,3.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.35520353423792994,0.45223729883243924,0.4920164089618176,0.6606184916377406,False,False,,,False,False,background
graphene_2d_materials::100683,graphene_2d_materials,100683,Polymer crystallization and properties,0.0847352361407798,0.0397241278562002,4.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.4083811928053014,0.45223729883243924,0.499684443041969,0.6975386557273587,False,False,,,False,False,background
graphene_2d_materials::100790,graphene_2d_materials,100790,Superconductivity in MgB2 and Alloys,0.6620678325083073,-0.0207450503350266,3.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3471757652256232,0.45223729883243924,0.4920164089618176,0.5602713789839066,False,False,,,False,False,background
graphene_2d_materials::100125,graphene_2d_materials,100125,Biotin and Related Studies,-0.6474992198995081,-0.393629186741512,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.16185547491322183,0.45223729883243924,0.42456610918270743,0.3679394130640581,False,False,,,False,False,background
graphene_2d_materials::100387,graphene_2d_materials,100387,Heavy metals in environment,-0.9168618843013396,0.1043700687123567,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1748437993057747,0.45223729883243924,0.42456610918270743,0.5302934679709688,False,False,,,False,False,background
graphene_2d_materials::100697,graphene_2d_materials,100697,Publishing and Scholarly Communication,-0.2755601176267144,-0.5582399301178345,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.17007257810034715,0.45223729883243924,0.42456610918270743,0.470653202903124,False,False,,,False,False,background
graphene_2d_materials::100675,graphene_2d_materials,100675,Policy Transfer and Learning,-0.7122475310296515,-0.1682325339557397,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.17876932786367938,0.45223729883243924,0.42456610918270743,0.5793625749447775,False,False,,,False,False,background
graphene_2d_materials::100768,graphene_2d_materials,100768,Solar and Space Plasma Dynamics,-0.3566875276635108,-0.8503173796372671,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3897380877248343,0.45223729883243924,0.499684443041969,0.46449984222152096,False,False,,,False,False,background
graphene_2d_materials::100501,graphene_2d_materials,100501,Properties and Applications,-0.1186796252931515,0.7865732520969695,3.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3595582202587567,0.45223729883243924,0.4920164089618176,0.7150520668980751,False,False,,,False,False,background
graphene_2d_materials::100839,graphene_2d_materials,100839,Vibration Control and Rheological Fluids,-0.0468541259767008,-0.8965608321161977,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.28571789207952036,0.45223729883243924,0.4759230041022404,0.5602713789839066,False,False,,,False,False,background
graphene_2d_materials::100783,graphene_2d_materials,100783,"Stellar, planetary, and galactic studies",-0.2514940637059326,0.598443116282855,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.268387503944462,0.45223729883243924,0.4759230041022404,0.3436415272956769,False,False,,,False,False,background
graphene_2d_materials::100850,graphene_2d_materials,100850,Wave and Wind Energy Systems,0.4761588962844495,0.7872909485433017,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.15840959293152418,0.45223729883243924,0.42456610918270743,0.32486588829283686,False,False,,,False,False,background
graphene_2d_materials::100346,graphene_2d_materials,100346,Gear and Bearing Dynamics Analysis,-0.0202934590312971,-0.1163397837668876,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.39525402335121496,0.45223729883243924,0.499684443041969,0.533449037551278,False,False,,,False,False,background
graphene_2d_materials::100040,graphene_2d_materials,100040,Advanced Numerical Analysis Techniques,0.9001647765479095,-0.1178737061256755,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1703376459450931,0.45223729883243924,0.42456610918270743,0.4739665509624487,False,False,,,False,False,background
graphene_2d_materials::100620,graphene_2d_materials,100620,Optimization and Packing Problems,0.6151618166761154,0.6660823774838145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.15271694540864628,0.45223729883243924,0.42456610918270743,0.25370779425686335,False,False,,,False,False,background
graphene_2d_materials::100214,graphene_2d_materials,100214,Crystallography and Radiation Phenomena,0.0966425774053639,0.9565566027881188,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3899779110129379,0.45223729883243924,0.499684443041969,0.46749763332281474,False,False,,,False,False,background
graphene_2d_materials::100550,graphene_2d_materials,100550,Metallurgical Processes and Thermodynamics,0.9544040052992232,0.2606437123423721,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3342000631113916,0.45223729883243924,0.4920164089618176,0.39807510255601136,False,False,,,False,False,background
graphene_2d_materials::100799,graphene_2d_materials,100799,Synthesis and properties of polymers,0.0842331902368687,0.1695193225217695,4.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3958725149889555,0.45223729883243924,0.499684443041969,0.5411801830230356,False,False,,,False,False,background
graphene_2d_materials::100365,graphene_2d_materials,100365,Glass properties and applications,0.0464964537398805,0.0809006942994666,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3366992742189965,0.45223729883243924,0.4920164089618176,0.4293152414010729,False,False,,,False,False,background
graphene_2d_materials::100401,graphene_2d_materials,100401,Historical Studies on Spain,0.5788691690647421,0.2680174486949418,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2645503313348059,0.45223729883243924,0.4759230041022404,0.2956768696749763,False,False,,,False,False,background
graphene_2d_materials::100366,graphene_2d_materials,100366,Global Education and Multiculturalism,-0.6718364808828032,0.0570220287239003,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.27372672767434525,0.45223729883243924,0.4759230041022404,0.4103818239192174,False,False,,,False,False,background
graphene_2d_materials::100183,graphene_2d_materials,100183,Combustion and Detonation Processes,-0.549434764105017,-0.779749290101229,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1647712212054276,0.45223729883243924,0.42456610918270743,0.40438624171662985,False,False,,,False,False,background
graphene_2d_materials::100506,graphene_2d_materials,100506,Magnetic confinement fusion research,0.2894613629791512,0.9444782639253853,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.15991164405175134,0.45223729883243924,0.42456610918270743,0.3436415272956769,False,False,,,False,False,background
graphene_2d_materials::100096,graphene_2d_materials,100096,Archaeological and Geological Studies,-0.332248650600165,0.6953950885702046,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.33178920795203537,0.45223729883243924,0.4920164089618176,0.3679394130640581,False,False,,,False,False,background
graphene_2d_materials::100563,graphene_2d_materials,100563,Mineral Processing and Grinding,-0.0341655655322961,0.1105928044734914,3.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3595582202587567,0.45223729883243924,0.4920164089618176,0.7150520668980751,False,False,,,False,False,background
graphene_2d_materials::100651,graphene_2d_materials,100651,Phase-change materials and chalcogenides,0.0193583349532193,0.0491043185830769,4.0,46.0,1.0,-0.1035358329355524,-0.1035358329355524,-0.1035358329355524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.09006784474597662,0.45223729883243924,0.499684443041969,0.5042600189334174,False,False,,,False,False,background
graphene_2d_materials::100226,graphene_2d_materials,100226,Dental materials and restorations,-0.4799900240108298,0.7553957962959243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.14160934048595775,0.45223729883243924,0.42456610918270743,0.11486273272325655,False,False,,,False,False,background
