scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,modularity_shock_z,1577,0.07034542571996354
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,partition_change_z,1577,-0.24112295552856555
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,boundary_mixing_z,1577,0.23998279933725253
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,post_perturbation_concentration_z,1577,0.04018060059959404
domain,autophagy_in_disease_and_therapy,-1,Uzzi,1,hub_formation_z,1577,0.01206508867843838
domain,autophagy_in_disease_and_therapy,-1,RTD,1,RGPM,1577,0.12977957286922845
domain,autophagy_in_disease_and_therapy,-1,RTD,1,RGPM_v3_balanced,1577,0.12677134941629675
domain,autophagy_in_disease_and_therapy,-1,RTD,1,RGPM_mahalanobis_debug,1577,0.13735197637688185
domain,autophagy_in_disease_and_therapy,-1,RTD,1,RGPM_expansion_component,1577,0.08457109216469941
domain,autophagy_in_disease_and_therapy,-1,RTD,1,RGPM_bridging_component,1577,0.08293489181153225
domain,autophagy_in_disease_and_therapy,-1,RTD,1,RGPM_reconfiguration_component,1577,-0.06919784966565236
domain,autophagy_in_disease_and_therapy,-1,RTD,1,community_reach_z,1577,0.06956095179572823
domain,autophagy_in_disease_and_therapy,-1,RTD,1,field_entropy_z,1577,0.07881754614739479
domain,autophagy_in_disease_and_therapy,-1,RTD,1,cross_community_adoption_z,1577,0.0818590676706322
domain,autophagy_in_disease_and_therapy,-1,RTD,1,path_shortening_z,1577,0.1611866117005696
domain,autophagy_in_disease_and_therapy,-1,RTD,1,modularity_shock_z,1577,-0.07696266867696522
domain,autophagy_in_disease_and_therapy,-1,RTD,1,partition_change_z,1577,0.38306984359377855
domain,autophagy_in_disease_and_therapy,-1,RTD,1,boundary_mixing_z,1577,-0.3228587278411997
domain,autophagy_in_disease_and_therapy,-1,RTD,1,post_perturbation_concentration_z,1577,-0.0879514312617505
domain,autophagy_in_disease_and_therapy,-1,RTD,1,hub_formation_z,1577,-0.010517439495064493
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,RGPM,1577,0.09569002500101323
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,RGPM_v3_balanced,1577,-0.009174694408466522
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,RGPM_mahalanobis_debug,1577,0.046529064506122354
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,RGPM_expansion_component,1577,-0.07282906791995743
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,RGPM_bridging_component,1577,0.010668422201393933
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,RGPM_reconfiguration_component,1577,0.009178401149447334
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,community_reach_z,1577,-0.08778154304603408
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,field_entropy_z,1577,-0.015087860141287388
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,cross_community_adoption_z,1577,-0.014621563451058367
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,path_shortening_z,1577,0.11883356789662886
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,modularity_shock_z,1577,0.015870677747849466
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,partition_change_z,1577,0.000325520620877797
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,boundary_mixing_z,1577,-0.03625485856935073
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,post_perturbation_concentration_z,1577,0.022027457205852974
domain,autophagy_in_disease_and_therapy,-1,BurtIP,1,hub_formation_z,1577,-0.0077399047032290155
domain,autophagy_in_disease_and_therapy,-1,PDE,1,RGPM,1577,0.14048922789439974
