scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,graphene_2d_materials,-1,RTD,1,field_entropy_z,20986,0.1499229245581507
domain,graphene_2d_materials,-1,RTD,1,cross_community_adoption_z,20986,0.14868201679343704
domain,graphene_2d_materials,-1,RTD,1,path_shortening_z,20986,0.17983503259859307
domain,graphene_2d_materials,-1,RTD,1,modularity_shock_z,20986,0.03316403355597774
domain,graphene_2d_materials,-1,RTD,1,partition_change_z,20986,0.37873751595677163
domain,graphene_2d_materials,-1,RTD,1,boundary_mixing_z,20986,-0.21174538524195746
domain,graphene_2d_materials,-1,RTD,1,post_perturbation_concentration_z,20986,-0.15897356141525593
domain,graphene_2d_materials,-1,RTD,1,hub_formation_z,20986,0.009174050903309852
domain,graphene_2d_materials,-1,BurtIP,1,RGPM,20986,0.04310721878677882
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_v3_balanced,20986,-0.0022065876122889664
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_mahalanobis_debug,20986,0.010937717631217982
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_expansion_component,20986,-0.047671319015094714
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_bridging_component,20986,-0.0425369462831774
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_reconfiguration_component,20986,0.07193636564169663
domain,graphene_2d_materials,-1,BurtIP,1,community_reach_z,20986,-0.0577236085618724
domain,graphene_2d_materials,-1,BurtIP,1,field_entropy_z,20986,-0.009505442386397158
domain,graphene_2d_materials,-1,BurtIP,1,cross_community_adoption_z,20986,-0.03749860689148348
domain,graphene_2d_materials,-1,BurtIP,1,path_shortening_z,20986,-0.0028236234987157583
domain,graphene_2d_materials,-1,BurtIP,1,modularity_shock_z,20986,0.07097130864967545
domain,graphene_2d_materials,-1,BurtIP,1,partition_change_z,20986,-0.04969722073213946
domain,graphene_2d_materials,-1,BurtIP,1,boundary_mixing_z,20986,0.06975681495952049
domain,graphene_2d_materials,-1,BurtIP,1,post_perturbation_concentration_z,20986,0.01019072179896819
domain,graphene_2d_materials,-1,BurtIP,1,hub_formation_z,20986,-0.01793994166542123
domain,graphene_2d_materials,-1,PDE,1,RGPM,20986,0.05552473674821099
domain,graphene_2d_materials,-1,PDE,1,RGPM_v3_balanced,20986,0.11388601375635538
domain,graphene_2d_materials,-1,PDE,1,RGPM_mahalanobis_debug,20986,0.10717970281686016
