paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z,degree_p,effective_size,constraint_inv,field_variety,field_simpson,community_variety,n_future_citers,community_reach,field_entropy,cross_community_adoption,path_shortening,modularity_shock,partition_change,boundary_mixing,hub_formation,n_controls,control_tier,n_delta_scale_floor_used,n_delta_mad_zero,n_delta_z_clipped,reference_count_log,RGPM_latent_future_factor,RGPM_latent_future_percentile,cohort_broad,cohort_moderate,cohort_strict
topological_insulators::https://openalex.org/W2093737252,Symmetry-Protected Topological Orders in Interacting Bosonic Systems,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,10,650.0,2,0.9967406656007368,1.0436486364817563,0.4731128406712149,0.4033811676823275,0.665260842089229,0.665260842089229,0.665260842089229,0.665260842089229,0.4033811676823275,-0.3586126613044136,1.0238735033936426,2.1803372963876693,-0.0284882651663089,0.6744897501960817,0.8662307448481305,-0.0162775257592469,1.2687073653921928,-0.2007307795756464,0.7478585947633021,10.0,4.8,2.927845658715687,2.0,0.1799999999999999,4.0,24,5.0,0.1732052067471771,0.3333333333333333,0.0,0.0,0.1326227349977014,-0.1586165772212283,1.0,138,field_year,4,3,0,2.3978952727983707,-0.04997803931801152,0.4358167878907018,1,1,1
topological_insulators::https://openalex.org/W2093819350,Symmetry and Topology in Superconductors –Odd-Frequency Pairing and Edge States–,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,20,549.0,2,-0.3398917189620996,-0.3194955470853353,-0.2793200482226018,0.4674660900334185,0.629363668449172,0.629363668449172,0.629363668449172,0.629363668449172,0.4674660900334185,-0.2453559675152372,0.8747196359644093,1.355445221246666,-0.7860841629172003,0.0569996743583743,-0.6391470525964724,-0.0162775257592469,-0.0569996743583743,-0.5707312706436675,0.0569996743583743,20.0,8.8,5.321288497491059,2.0,0.095,3.0,13,4.0,0.937155853061701,0.3076923076923077,0.0,0.0,0.1522587954074806,-0.057163382594417,1.0,138,field_year,4,3,0,3.044522437723423,0.1216058712403342,0.5514055435423629,1,1,1
topological_insulators::https://openalex.org/W2094519360,Dirac Semimetal in Three Dimensions,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,6,1737.0,2,2.044327285705855,2.0746183266304468,1.3419062421471692,0.7312758010615293,1.797337006925268,1.797337006925268,1.797337006925268,1.797337006925268,0.7312758010615293,0.4270821246463629,1.3702548822789051,3.5222427483630887,1.2687073653921928,1.4081356411480888,2.2779883330287345,-0.0162775257592469,2.00042356910598,1.0462306709663471,1.4081356411480888,6.0,4.0,2.317389360751006,2.0,0.4444444444444444,3.0,96,8.0,0.4616693195023775,0.1354166666666666,0.0,0.1073081170748418,0.2910217989318724,-0.1486199575371549,1.0,138,field_year,4,3,1,1.9459101490553132,0.18429069329243195,0.5962256732848438,1,1,1
topological_insulators::https://openalex.org/W2101554221,Atom-specific spin mapping and buried topological states in a homologous series of topological insulators,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,16,219.0,2,-0.4458352733341013,-0.5353523538269991,-0.3392464291774925,0.2620404953803814,0.0645697367284671,0.0645697367284671,0.0645697367284671,0.0645697367284671,0.2620404953803814,-0.5822428438691057,0.6468125805975729,1.3900222650436858,-0.2007307795756464,-0.7860841629172003,0.2298841175792321,0.0,-1.150349380376008,0.3186393639643751,-0.7860841629172003,16.0,8.375,4.354091532175726,1.0,0.0,1.0,7,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,138,field_year,4,3,0,2.833213344056216,-0.7615120183489719,0.05779437782583055,1,1,0
topological_insulators::https://openalex.org/W2102987692,Ferromagnetism in thin-film Cr-doped topological insulator Bi2Se3,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,13,174.0,2,-0.4628691031179124,-0.5600991323855455,-0.4823878559322082,0.7605661490072735,1.1422667662485306,1.1422667662485306,1.1422667662485306,1.1422667662485306,0.7605661490072735,0.5242564781598036,0.618010288088727,1.579665744641852,-0.3791917808836801,-0.7860841629172003,0.2298841175792321,0.0,-1.150349380376008,-0.504889622010601,-0.7860841629172003,13.0,5.923076923076923,3.6596471737227874,1.0,0.0,1.0,4,3.0,0.5623351446168083,0.5,0.0,0.001015625,0.3112781244591329,0.05,1.0,138,field_year,4,3,0,2.6390573296152584,0.3568360161414933,0.7295065854137999,1,0,0
topological_insulators::https://openalex.org/W2104740527,Braiding statistics approach to symmetry-protected topological phases,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",77762296,0,11,608.0,2,0.725032765813129,0.6784863423033591,0.2014207946506629,0.6581482209553764,1.198175553798431,1.198175553798431,1.198175553798431,1.198175553798431,0.6581482209553764,0.2046292462868567,0.9935463075115744,3.406151343152457,-0.4411686474326191,0.5375191062027731,1.150349380376008,-0.0162775257592469,0.4411686474326189,-0.8662307448481307,0.6045853465832371,11.0,4.2727272727272725,3.136509586001874,2.0,0.1652892561983472,3.0,18,4.0,0.2145591551744051,0.9444444444444444,0.0,0.0,0.1041686940713841,0.0549754299754299,1.0,138,field_year,4,3,0,2.4849066497880004,0.2134624075618984,0.6184391586396697,1,1,1
topological_insulators::https://openalex.org/W2107183935,Spin–orbit-induced photoelectron spin polarization in angle-resolved photoemission from both atomic and condensed matter targets,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75429446,0,6,137.0,2,0.1169897984082036,-0.0619585938386089,-0.6149393658456803,0.9709062315706704,2.3374393841456595,2.3374393841456595,2.3374393841456595,2.3374393841456595,0.9709062315706704,1.679187315587482,0.6582520685581776,3.850278431529167,-1.582057854709355,-0.7860841629172003,1.5820578547093551,0.0,-1.150349380376008,-1.582057854709355,-0.7860841629172003,6.0,1.666666666666667,1.815354876665126,1.0,0.0,1.0,6,3.0,0.6365141682928128,1.0,0.0,0.0349999999999999,0.1908745046211094,0.46,1.0,138,field_year,4,3,2,1.9459101490553132,0.6058450599512091,0.8767446432081777,1,1,0
topological_insulators::https://openalex.org/W2114897425,Evidence of Silicene in Honeycomb Structures of Silicon on Ag(111),topological_insulators,2012,Materials Chemistry,75377964,0,5,1287.0,2,-0.2434465221073458,-0.1580797139476352,-0.0788631043530161,0.0084529192058187,0.1232152353681256,0.1232152353681256,0.1232152353681256,0.1232152353681256,0.0084529192058187,-1.2076704312707365,1.330885666638862,1.4042029933108562,-1.223834961068187,1.2940383516418557,-1.2940383516418557,-0.2013492029095789,0.762683498771624,-1.2048508913664742,1.3153098261015033,5.0,1.7999999999999998,1.595009392833091,2.0,0.48,2.0,17,5.0,0.8082699579971822,0.4705882352941176,0.0,0.0,0.0956757831804804,-0.1912650602409638,1.0,60,field_year,4,3,0,1.791759469228055,0.1075383196594246,0.5403970906231571,1,0,0
topological_insulators::https://openalex.org/W2120776779,Experimental realization of a topological crystalline insulator in SnTe,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,7,1002.0,2,-0.4761118481527378,-0.5777777810921855,-0.5936714276534292,0.0971102811087084,0.3429653013772879,0.3429653013772879,0.3429653013772879,0.3429653013772879,0.0971102811087084,-0.8539947315845495,1.1969600329618375,0.9699467393936688,-0.7106958574551974,-0.7860841629172003,0.2298841175792321,0.0,-1.150349380376008,-0.952370547487631,-0.7860841629172003,7.0,2.7142857142857144,2.121620321370153,1.0,0.0,1.0,42,3.0,0.2573186405418316,0.0714285714285714,0.0,0.0,0.0366686673652501,0.0382165605095541,1.0,138,field_year,4,3,0,2.0794415416798357,-0.21158723627060025,0.3457833693729113,1,1,1
topological_insulators::https://openalex.org/W2127594490,Bulk topological invariants in noninteracting point group symmetric insulators,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,17,500.0,2,-0.518208300412913,-0.53789371361128,-0.5851264223941652,0.1466483192451346,0.0889333314536187,0.0889333314536187,0.0889333314536187,0.0889333314536187,0.1466483192451346,-0.76946556413566,0.8583988955892787,0.5637613900399417,-0.8662307448481307,-0.7860841629172003,-0.3791917808836801,0.0,-0.6391470525964724,-0.6391470525964724,-0.7860841629172003,17.0,7.235294117647058,4.566488344263253,1.0,0.0,2.0,38,3.0,0.4361623253833442,0.1578947368421052,0.0,0.0,0.1103452880436074,-0.0558177917148044,1.0,138,field_year,4,3,0,2.8903717578961645,-0.1678200453928943,0.3695694908590525,1,1,1
topological_insulators::https://openalex.org/W2127632055,Emergent quantum confinement at topological insulator surfaces,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,8,289.0,2,-0.4542039558646327,-0.5491524982550451,-0.4095714924592691,0.2604678592490662,0.2450539961489884,0.2450539961489884,0.2450539961489884,0.2450539961489884,0.2604678592490662,-0.5834119425896824,0.8284659387386708,0.9569597103109284,-0.0855575035092444,-0.7860841629172003,0.2298841175792321,0.0,-1.150349380376008,-0.2888093550744633,-0.7860841629172003,8.0,3.75,2.412281404625719,1.0,0.0,1.0,11,2.0,0.3046360973472382,0.0909090909090909,0.0,0.0003125,0.0470164943422693,0.025,1.0,138,field_year,4,3,0,2.1972245773362196,-0.2240813838216731,0.33831334774916455,1,1,1
topological_insulators::https://openalex.org/W2133367608,Weak Anti-localization and Quantum Oscillations of Surface States in Topological Insulator Bi2Se2Te,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,23,207.0,2,-0.2418917798267968,-0.2597990086317229,-0.3300605595293381,0.2649891881265972,0.0,0.0,0.0,0.0,0.2649891881265972,-0.5769654226352279,0.5769654226352279,1.166389390551164,-0.952370547487631,-0.0855575035092444,-0.2007307795756464,-0.0162775257592469,-0.2592341994091562,-0.7106958574551974,-0.0855575035092444,23.0,9.695652173913045,6.106219543074436,2.0,0.0831758034026464,3.0,5,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.044904340165743,-0.0318197454420364,1.0,138,field_year,4,3,0,3.1780538303479458,-0.7243357601377647,0.13760566149007272,1,1,0
topological_insulators::https://openalex.org/W2137327877,Dirac-fermion-mediated ferromagnetism in a topological insulator,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,16,357.0,2,-0.6435472415111535,-0.6288730383666039,-0.3854625464503458,0.1444859445645763,0.0,0.0,0.0,0.0,0.1444859445645763,-0.7747815762318251,0.7747815762318251,0.67533465274666,0.2592341994091562,-0.7860841629172003,-0.7860841629172003,0.0,-0.5707312706436675,-0.0284882651663089,-0.7860841629172003,16.0,7.875,4.466557639208702,1.0,0.0,2.0,24,2.0,-1.000088900581841e-12,0.125,0.0,0.0,0.0945274682573326,-0.034902411021814,1.0,138,field_year,4,3,0,2.833213344056216,-0.45405989048018564,0.2329467269510517,1,1,1
topological_insulators::https://openalex.org/W2157582073,Topological insulators from the perspective of first‐principles calculations,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,22,77.0,2,-0.1892615601545353,-0.1472072426712977,-0.4373705905523796,0.5669353253390996,0.2617017946312103,0.2617017946312103,0.2617017946312103,0.2617017946312103,0.5669353253390996,-0.0324018698845283,0.2941036645157387,0.8781671381005417,-1.408135641148089,-0.0284882651663089,-0.5707312706436675,-0.0162775257592469,0.2592341994091562,-1.2687073653921928,-0.0284882651663089,22.0,8.181818181818182,5.763503708541007,2.0,0.086776859504132,3.0,5,2.0,0.5004024235361879,0.2,0.0,0.0,0.1690599764797384,-0.0361985750402206,1.0,138,field_year,4,3,0,3.1354942159291497,-0.15005424423645303,0.3772360919992137,1,1,0
topological_insulators::https://openalex.org/W2160084444,The fractional a.c. Josephson effect in a semiconductor–superconductor nanowire as a signature of Majorana particles,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,5,1193.0,2,0.701978977450737,0.7443088500723536,0.5046711998887881,0.0104187143699626,0.1196794342614507,0.1196794342614507,0.1196794342614507,0.1196794342614507,0.0104187143699626,-1.1826163347772154,1.302295769038666,1.223277416835007,1.8238032777788429,-0.7860841629172003,0.952370547487631,0.0,0.5048896220106012,1.8238032777788429,-0.7860841629172003,5.0,3.8,2.094240837696335,1.0,0.0,2.0,27,1.0,-1.000088900581841e-12,0.0,0.0,2.9135831245342363e-05,0.1080315461456,0.0076335877862595,1.0,138,field_year,4,3,0,1.791759469228055,-0.5347418624105876,0.2024769019068213,1,1,1
topological_insulators::https://openalex.org/W2171045861,Observation of a topological crystalline insulator phase and topological phase transition in Pb1−xSnxTe,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,9,697.0,2,-0.5252913225916868,-0.6407093386752343,-1.006944322098378,0.3839197955573029,0.6645514899434567,0.6645514899434567,0.6645514899434567,0.6645514899434567,0.3839197955573029,-0.3910512946957253,1.055602784639182,1.2626530721329337,-2.2779883330287345,-0.7860841629172003,0.2298841175792321,0.0,-1.150349380376008,-2.2779883330287345,-0.7860841629172003,9.0,1.666666666666667,2.534902424600828,1.0,0.0,1.0,34,3.0,0.2984358127011067,0.088235294117647,0.0,0.0,0.0455869761419872,0.082437275985663,1.0465116279069768,138,field_year,4,3,0,2.302585092994046,-0.1512114971441286,0.3766463534499705,1,1,1
topological_insulators::https://openalex.org/W3099811554,An optical-lattice-based quantum simulator for relativistic field theories and topological insulators,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75445824,0,12,68.0,2,-0.0262570389482284,0.1903058509362967,0.6742169740662233,0.9825044230391192,2.2305180951865684,2.2305180951865684,2.2305180951865684,2.2305180951865684,0.9825044230391192,1.8753033889865995,0.3552147061999688,3.1294683617057197,1.4081356411480888,1.150349380376008,-1.8238032777788424,-0.0162775257592469,1.5820578547093551,1.2687073653921928,1.150349380376008,12.0,8.5,4.298786439333856,2.0,0.2777777777777777,4.0,4,3.0,-1.000088900581841e-12,0.5,0.0,0.0,0.3623694171675004,0.2419984387197502,1.0,138,field_year,4,3,0,2.5649493574615367,0.21214904377483904,0.6166699429919402,1,0,0
topological_insulators::https://openalex.org/W3104369371,Photonic Analogue of Two-dimensional Topological Insulators and Helical One-Way Edge Transport in Bi-Anisotropic Metamaterials,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,14,734.0,2,-0.3792301123274025,-0.2831275357516086,0.1058949802403133,0.8511893060743071,1.889861655457194,1.889861655457194,1.889861655457194,1.889861655457194,0.8511893060743071,0.8997445378898425,0.9901171175673515,3.439082992340117,0.5048896220106012,0.3186393639643751,-1.2687073653921928,-0.0162775257592469,0.3791917808836801,0.5048896220106012,0.3186393639643751,14.0,7.428571428571429,3.974345889350235,2.0,0.1326530612244898,3.0,90,10.0,0.3880362557340211,0.1888888888888888,0.0,0.0,0.166331181390733,-0.1069697087228018,1.0,138,field_year,4,3,1,2.70805020110221,0.01961043952924438,0.480833497149597,1,1,1
topological_insulators::https://openalex.org/W4211012581,Topological materials,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",75480541,0,47,411.0,2,0.736592641185436,0.7367166918525946,0.64925245555794,0.2720660507175152,0.0806757448764934,0.0806757448764934,0.0806757448764934,0.0806757448764934,0.2720660507175152,-0.5670127749518963,0.6476885198283897,0.5550392555616573,-0.2592341994091562,1.2687073653921928,0.7106958574551974,-0.0162775257592469,0.7860841629172003,0.7860841629172003,1.2687073653921928,47.0,28.404255319148938,11.68256849234839,4.0,0.2308736985061112,5.0,18,3.0,0.4258484492355814,0.1111111111111111,0.1,0.009898596289037,0.0750977791209048,-0.0334843971721872,1.0,138,field_year,4,3,0,3.871201010907891,-0.10507951499082109,0.40534696284647137,1,1,1
ubiquitin_and_proteasome_pathways::https://openalex.org/W1926695909,Mitochondrial quality control: a matter of life and death for neurons,ubiquitin_and_proteasome_pathways,2012,Molecular Biology,33468399,0,10,425.0,2,0.5320303018934959,0.6915967232690376,0.7710803877937125,0.2640062905445252,0.3331705733539303,0.3331705733539303,0.3331705733539303,0.3331705733539303,0.2640062905445252,-0.5778913295422412,0.9110619028961716,1.6042236960141123,0.4500219538026828,2.034351504779229,-0.9282200941301036,-0.1970990842943123,1.9277019005910436,-0.0600751164152646,2.170881650222713,10.0,6.6,3.5346260099181923,3.0,0.62,5.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.159041394335512,1.0,133,field_year_refbin,4,3,0,2.3978952727983707,-0.5499195798925899,0.196776095930804,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1966526764,The Mammalian Endoplasmic Reticulum-Associated Degradation System,ubiquitin_and_proteasome_pathways,2012,Cell Biology,35682822,0,8,362.0,2,-0.7677669315157407,-0.7958624996500182,-0.5453813671545361,0.1041871436996265,0.0389720507589961,0.0389720507589961,0.0389720507589961,0.0389720507589961,0.1041871436996265,-0.8427368465492306,0.8817088973082268,0.2629454562764123,-0.5620615648282654,-0.355490417839531,-0.7339766603578387,-0.2609359326862662,-0.8616341201741723,-0.5350828150863223,-0.5084880591093566,8.0,5.25,2.7064638832492243,3.0,0.40625,3.0,2,2.0,0.6931471805579453,0.5,0.0,0.0,0.3931558784658321,-0.0836363636363636,1.2000000000000002,53,field_all_years,4,3,1,2.1972245773362196,0.15033344973977164,0.5722429722822882,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1967828638,Keap1 degradation by autophagy for the maintenance of redox homeostasis,ubiquitin_and_proteasome_pathways,2012,Molecular Biology,35716884,0,11,476.0,2,1.7405639001792537,1.7340103892433807,1.2580732660136806,0.309809317869078,0.3930383528885747,0.3930383528885747,0.3930383528885747,0.3930383528885747,0.309809317869078,-0.5097350715529747,0.9027734244415496,0.6587350928616866,1.3605602687863558,1.5814619381673665,2.170881650222713,-0.1970990842943123,1.440589817481318,1.3994547896720162,1.0506634820603082,11.0,9.363636363636363,4.687651331719128,2.0,0.4958677685950414,3.0,6,3.0,0.8675632284784613,0.3333333333333333,0.0,0.2106115124133142,0.2568746326988647,0.1561561561561562,1.0,133,field_year_refbin,4,3,1,2.4849066497880004,0.4696564889573269,0.8002752113229802,1,1,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1978048781,Integration of cellular bioenergetics with mitochondrial quality control and autophagy,ubiquitin_and_proteasome_pathways,2012,Molecular Biology,33468399,0,8,497.0,2,0.4397930786989404,0.3747284484550367,0.1890324259406579,0.3196382936897975,0.4973270229135043,0.4973270229135043,0.4973270229135043,0.4973270229135043,0.3196382936897975,-0.4932383063547272,0.9905653292682316,1.615446014172687,0.0300240104984866,0.3364561064136084,0.9998868489147176,-0.1970990842943123,-0.0525583131326471,-0.0826476186880521,0.2891650318728047,8.0,5.25,2.614824146266726,2.0,0.21875,2.0,0,0.0,0.0,0.0,0.0,0.0291087658249582,0.0,0.3301435406698564,1.0,119,field_year_refbin,4,3,0,2.1972245773362196,-0.4280045764419111,0.24316886180459996,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1979591162,The many faces of α-synuclein: from structure and toxicity to therapeutic target,ubiquitin_and_proteasome_pathways,2012,Neurology,33417968,0,5,1671.0,2,-0.4569538077238802,-0.5004801518630342,0.1967514647270267,0.1071358364458423,0.5534125006068874,0.5534125006068874,0.5534125006068874,0.5534125006068874,0.1071358364458423,-0.8374487015421658,1.3908612021490532,1.03903241542603,1.864042710475756,-0.6379730058967912,-0.1172969653862527,0.0,-0.973207534106134,1.8796680538994004,-0.6379730058967912,5.0,4.6,3.333333333333333,1.0,0.0,1.0,5,2.0,0.5004024235361879,0.2,0.0,0.0118343195266272,0.1080315461456,0.1538461538461538,1.0,5083,all_non_landmark,4,3,0,1.791759469228055,0.06885503776198895,0.5187733438175742,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1990619980,Aggrephagy: Selective Disposal of Protein Aggregates by Macroautophagy,ubiquitin_and_proteasome_pathways,2012,Epidemiology,33503775,0,40,485.0,2,1.4817653790229837,1.5717314418810129,1.210630490522825,0.4183212109298211,0.3689585775184725,0.3689585775184725,0.3689585775184725,0.3689585775184725,0.4183212109298211,-0.3373514195649279,0.7063099970834005,1.4262388189551058,0.4786552473373748,2.11438077152756,0.9223964149668042,-0.2372021093287877,2.11438077152756,0.9674215661017014,2.11438077152756,40.0,34.65,11.88629890582246,8.0,0.75125,11.0,5,2.0,0.5004024235361879,0.2,0.0,0.073431250920359,0.4692210363159852,-0.0070624468988955,1.0,59,field_year3,4,2,0,3.713572066704308,0.13435707244777284,0.5622174169451544,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1991692801,Autophagy modulation as a potential therapeutic target for diverse diseases,ubiquitin_and_proteasome_pathways,2012,Epidemiology,33503775,0,16,1428.0,2,0.4618185882528641,0.4919564595241649,0.3221719397957385,0.1018281895026538,0.3166466087637679,0.3166466087637679,0.3166466087637679,0.3166466087637679,0.1018281895026538,-0.8450407919337711,1.161687400697539,1.4209136075348208,-0.2622827653916217,0.5443409149356104,0.2030698208003835,-0.2372021093287877,0.7582925569911515,-0.1155035876068948,1.3644887481703285,16.0,12.0,5.022016724208477,6.0,0.6328125,6.0,11,3.0,0.4741393130558373,0.1818181818181818,0.0,0.0,0.3268354182368452,-0.1186708860759493,1.0,59,field_year3,4,2,0,2.833213344056216,-0.01570443182408635,0.45763711421269904,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1992174702,Complete subunit architecture of the proteasome regulatory particle,ubiquitin_and_proteasome_pathways,2012,Molecular Biology,35665531,0,7,619.0,2,-0.7000219284242578,-0.7733062611669625,-0.730652436367846,0.0342048358561037,0.0,0.0,0.0,0.0,0.0342048358561037,-1.04131937265963,1.04131937265963,0.3473739813772639,-1.07709656894406,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,-1.0506634820603082,-0.7975189518460216,7.0,3.571428571428572,2.226204598803604,1.0,0.0,1.0,10,2.0,0.6108643020528935,0.3,0.0,0.0,0.1691948551010541,0.125,1.0,119,field_year_refbin,4,3,0,2.0794415416798357,0.10146803250749453,0.5360723412620405,1,1,1
ubiquitin_and_proteasome_pathways::https://openalex.org/W2019443416,PINK1 autophosphorylation upon membrane potential dissipation is essential for Parkin recruitment to damaged mitochondria,ubiquitin_and_proteasome_pathways,2012,Neurology,33417968,0,11,595.0,2,0.1476652785974254,0.2165450445370216,0.1201340163730233,0.3538431295459013,0.5369582215768087,0.5369582215768087,0.5369582215768087,0.5369582215768087,0.3538431295459013,-0.4363655290827712,0.97332375065958,1.677044554802379,-0.8578113197312831,1.2079945948034267,-0.6145916131723392,-0.2609359326862662,0.9173596736695824,-0.916234459023116,1.3651571707511587,11.0,5.0,3.1455849288145976,3.0,0.5123966942148761,3.0,4,2.0,0.5623351446168083,0.75,0.0,0.0,0.0491743066983939,0.0454545454545454,1.0,5083,all_non_landmark,4,3,0,2.4849066497880004,0.05408957012962024,0.508551208964026,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2033633352,The Keap1–Nrf2 system in cancers: stress response and anabolic metabolism,ubiquitin_and_proteasome_pathways,2012,Molecular Biology,35716884,0,11,387.0,2,0.9295988589944914,0.9048310433457452,1.2893101267412577,0.1153921761352467,0.0243034447340065,0.0243034447340065,0.0243034447340065,0.0243034447340065,0.1153921761352467,-0.8252639213391164,0.8495673660731229,1.3031690752216354,0.7175190403607843,2.170881650222713,0.6982354819253683,1.1254068571636224,1.063787114924306,0.8829829031133052,2.366357839478706,11.0,8.636363636363637,3.8656517408078734,4.0,0.5454545454545455,4.0,3,1.0,-1.000088900581841e-12,0.0,0.0,0.0101554022235417,0.2112082833387217,0.0814479638009049,1.0,133,field_year_refbin,4,3,0,2.4849066497880004,-0.33516503133774533,0.2877924120306664,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2038612772,"Nrf2 is controlled by two distinct β-TrCP recognition motifs in its Neh6 domain, one of which can be modulated by GSK-3 activity",ubiquitin_and_proteasome_pathways,2012,Molecular Biology,35716884,0,10,634.0,2,1.8261567917168209,1.855076146640911,0.827354546386196,0.260861018281895,0.4101413922125141,0.4101413922125141,0.4101413922125141,0.4101413922125141,0.260861018281895,-0.5829920349847302,0.9931334271972444,1.4994757347156578,1.0506634820603082,0.0675953156636051,2.366357839478706,-0.1970990842943123,1.5557797330453882,0.7975189518460218,0.1506655869036554,10.0,7.8,3.4452727986142344,2.0,0.1799999999999999,4.0,12,2.0,-1.000088900581841e-12,0.0833333333333333,0.1666666666666666,0.2907899079062016,0.33652727117006,0.0215716486902927,1.0,133,field_year_refbin,4,3,1,2.3978952727983707,-0.052804827670866805,0.43463731079221546,1,1,1
ubiquitin_and_proteasome_pathways::https://openalex.org/W2043276141,PINK1-mediated phosphorylation of the Parkin ubiquitin-like domain primes mitochondrial translocation of Parkin and regulates mitophagy,ubiquitin_and_proteasome_pathways,2012,Epidemiology,33503775,0,9,569.0,2,0.0020298725314772,0.0109220978761774,-0.1970771535990102,0.4303125614310988,0.6698307396700169,0.6698307396700169,0.6698307396700169,0.6698307396700169,0.4303125614310988,-0.3108924244238457,0.9807231640938626,1.0336155889936909,-0.6835602799114419,-0.0720919460978495,-0.0576555653372934,-0.2372021093287877,0.1155035876068949,-0.6476035829249779,0.2030698208003835,9.0,5.888888888888889,2.8271949225887107,3.0,0.4938271604938271,3.0,9,4.0,0.9649629230044278,0.5555555555555556,0.0,0.0095594562848223,0.3075336974049913,0.043859649122807,1.0,59,field_year3,4,2,0,2.302585092994046,0.538989248968712,0.8439158639669746,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2046164706,Molecular architecture of the 26S proteasome holocomplex determined by an integrative approach,ubiquitin_and_proteasome_pathways,2012,Molecular Biology,35665531,0,8,450.0,2,-0.6886064975197522,-0.758974706649458,-0.6347244455736822,0.0593670139571456,0.0,0.0,0.0,0.0,0.0593670139571456,-0.94587318585271,0.94587318585271,1.1968977759958643,-0.6792081437353614,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,-0.77705597170986,-0.7975189518460216,8.0,4.5,2.403837375810865,1.0,0.0,1.0,2,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,119,field_year_refbin,4,3,0,2.1972245773362196,-0.7615120183489719,0.05779437782583055,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2048494900,Ubiquitination and selective autophagy,ubiquitin_and_proteasome_pathways,2012,Epidemiology,33503775,0,24,776.0,2,0.8958106721115661,0.8759188643019437,0.7200485698219042,0.0638883428346766,0.0,0.0,0.0,0.0,0.0638883428346766,-0.9369199097375313,0.9369199097375313,1.8676829717860333,0.8791677184445699,0.5112223043304445,1.294762132289723,-0.2372021093287877,0.5443409149356104,1.3644887481703285,0.6835602799114419,24.0,21.166666666666668,7.842598320799269,4.0,0.5868055555555556,5.0,2,1.0,-1.000088900581841e-12,0.0,0.0,0.1232226378952144,0.279063371351475,0.0445920303605312,1.0,59,field_year3,4,2,0,3.2188758248682006,-0.2944209395179581,0.3031256143109888,1,0,0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2049016912,The pathways of mitophagy for quality control and clearance of mitochondria,ubiquitin_and_proteasome_pathways,2012,Epidemiology,33503775,0,9,1840.0,2,0.1672971130267516,0.1481204807925646,-0.3281482201932134,0.0031452722626302,0.0,0.0,0.0,0.0,0.0031452722626302,-1.3370020005664318,1.3370020005664318,0.877400051906575,-1.3644887481703285,-0.0720919460978495,0.3529339861269166,-0.2372021093287877,0.1155035876068949,-1.2947621322897236,0.2030698208003835,9.0,4.333333333333333,2.669445268165669,3.0,0.4938271604938271,3.0,4,2.0,0.5623351446168083,0.25,0.0,0.0134687914610694,0.2934356963218768,-0.0501930501930501,1.0,59,field_year3,4,2,0,2.302585092994046,0.0576545238596228,0.511106742677413,1,0,0
