horizon,model_id,model_label,domain12,domain_label,window_start,window_end,n,spearman,status,overall_n_oof,overall_spearman
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1987,1989,93,0.4482932493334989,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1988,1990,86,0.41530216599547304,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1989,1991,87,0.5759496585981443,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1990,1992,89,0.6315118388280706,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1991,1993,101,0.6080534478263596,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1992,1994,100,0.6547147241058234,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1993,1995,92,0.6227018834470283,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1994,1996,73,0.681848901604465,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1995,1997,75,0.49000179798650323,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1996,1998,72,0.5059266323108378,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1997,1999,103,0.3453883612899856,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1998,2000,97,0.35240295211117545,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,1999,2001,108,0.3808407018694434,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2000,2002,79,0.48195631828234603,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2001,2003,94,0.4129683376045761,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2002,2004,79,0.3514743485526401,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2003,2005,80,0.30986829742266525,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2004,2006,74,0.4375854704944614,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2005,2007,96,0.5274854048749531,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2006,2008,117,0.4995695407279992,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2007,2009,128,0.4894087285870214,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2008,2010,117,0.4992317456109383,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2009,2011,130,0.5130877367655106,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2010,2012,149,0.5319201590570735,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2011,2013,192,0.6129496592703949,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2012,2014,215,0.7069285776681656,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2013,2015,244,0.754052919036242,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2014,2016,279,0.7199518764522586,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2015,2017,331,0.6376707952660862,reliable,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2016,2018,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2017,2019,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2018,2020,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2019,2021,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,mathematics_statistics,Mathematics & statistics,2020,2022,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1986,1988,192,0.6254941461689454,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1987,1989,192,0.6549904783248255,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1988,1990,200,0.6807175615471407,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1989,1991,183,0.6625192598816507,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1990,1992,187,0.6201116707447897,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1991,1993,178,0.6059123483121842,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1992,1994,187,0.6230010003610911,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1993,1995,169,0.6522897442799428,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1994,1996,157,0.6531510540758625,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1995,1997,147,0.5936456846191376,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1996,1998,166,0.5920176516772271,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1997,1999,204,0.5862388057206003,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1998,2000,233,0.6105801365979482,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,1999,2001,252,0.5704780594232893,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2000,2002,241,0.6240334191030529,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2001,2003,248,0.5927447574768987,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2002,2004,254,0.6573970725354875,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2003,2005,278,0.7028706632038074,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2004,2006,299,0.7416435208631112,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2005,2007,332,0.7655643480452088,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2006,2008,362,0.7452621643034057,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2007,2009,363,0.7608490814268857,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2008,2010,375,0.759135548010608,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2009,2011,392,0.7463459712445756,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2010,2012,473,0.7364614281425885,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2011,2013,548,0.7298964705435007,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2012,2014,643,0.7146562269564098,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2013,2015,789,0.6744492352465015,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2014,2016,1058,0.6359399401071563,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2015,2017,1343,0.5887590070838626,reliable,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2016,2018,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2017,2019,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2018,2020,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2019,2021,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,computer_science_ai,Computer science & AI,2020,2022,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1986,1988,489,0.6640193202401622,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1987,1989,468,0.6705500523380384,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1988,1990,464,0.696851000767485,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1989,1991,462,0.7279098154970592,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1990,1992,434,0.7663290159703449,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1991,1993,402,0.7695324694732377,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1992,1994,382,0.7877855291965878,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1993,1995,382,0.7619217337194686,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1994,1996,361,0.742409617521955,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1995,1997,356,0.7364915077337594,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1996,1998,372,0.7204883468759754,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1997,1999,453,0.6764069121542549,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1998,2000,536,0.6844296010276277,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,1999,2001,607,0.7095266967941826,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2000,2002,594,0.768685962345149,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2001,2003,651,0.763141751997675,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2002,2004,677,0.7811548362295806,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2003,2005,729,0.7950298831360574,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2004,2006,763,0.7975946797575819,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2005,2007,914,0.795184406943913,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2006,2008,1080,0.7786869077285726,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2007,2009,1201,0.7719837721095156,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2008,2010,1189,0.7955453705679392,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2009,2011,1213,0.8142449880110392,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2010,2012,1357,0.8203427145609462,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2011,2013,1962,0.7854474629610628,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2012,2014,2856,0.7525521849524227,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2013,2015,4317,0.6986167703834291,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2014,2016,6317,0.6579591224980301,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2015,2017,8168,0.6228150648246544,reliable,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2016,2018,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2017,2019,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2018,2020,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2019,2021,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,engineering_energy,Engineering & energy,2020,2022,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1986,1988,1399,0.6753606039666277,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1987,1989,1357,0.6781806922109853,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1988,1990,1412,0.7006559294461535,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1989,1991,1327,0.7109879350240788,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1990,1992,1324,0.7162627002338625,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1991,1993,1228,0.7564430966274898,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1992,1994,1158,0.7498926360199746,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1993,1995,1049,0.7273036862096546,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1994,1996,1014,0.712143200287286,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1995,1997,1058,0.6933103206534921,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1996,1998,1160,0.6888988249062669,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1997,1999,1225,0.6881663346217756,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1998,2000,1291,0.6985391415040507,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",1999,2001,1258,0.7339622335576701,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2000,2002,1256,0.7910411149875829,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2001,2003,1268,0.805203045421051,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2002,2004,1315,0.805843820502829,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2003,2005,1419,0.8063449748853919,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2004,2006,1406,0.8118253216358285,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2005,2007,1476,0.8182208435769498,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2006,2008,1758,0.8232150841173468,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2007,2009,2136,0.8132225851523692,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2008,2010,2439,0.8004945736724002,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2009,2011,2617,0.7940393257390159,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2010,2012,2945,0.8074068862931308,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2011,2013,3374,0.8123333250458624,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2012,2014,3919,0.8008517673298179,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2013,2015,4769,0.763209886705591,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2014,2016,6256,0.7063504438719517,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2015,2017,8331,0.6679862025029457,reliable,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2016,2018,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2017,2019,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2018,2020,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2019,2021,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,earth_climate_environment,"Earth, climate & environment",2020,2022,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1986,1988,888,0.6564445910692485,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1987,1989,777,0.6348627795260925,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1988,1990,701,0.6743910602752258,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1989,1991,639,0.6674926011156994,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1990,1992,605,0.7046241232167649,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1991,1993,562,0.6867441176450909,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1992,1994,546,0.7075458057734088,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1993,1995,494,0.7182181246258554,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1994,1996,489,0.7238673346361408,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1995,1997,482,0.7145350489939002,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1996,1998,531,0.6748905595126642,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1997,1999,526,0.6571549045989814,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1998,2000,525,0.6749173815219436,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,1999,2001,508,0.7072799812545169,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2000,2002,526,0.7626205605468016,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2001,2003,555,0.7235169433644497,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2002,2004,559,0.7383040478209085,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2003,2005,670,0.7434686207568527,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2004,2006,716,0.7659029743513945,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2005,2007,753,0.7690441108826509,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2006,2008,756,0.7838170345418495,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2007,2009,791,0.7895679062769528,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2008,2010,824,0.7947780276053585,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2009,2011,780,0.7655335146128414,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2010,2012,778,0.7446738833439365,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2011,2013,825,0.7442682067613331,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2012,2014,889,0.7567833879889176,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2013,2015,974,0.7679170975911186,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2014,2016,1013,0.7611859204547913,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2015,2017,1263,0.7736464683559792,reliable,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2016,2018,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2017,2019,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2018,2020,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2019,2021,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,astronomy_space,Astronomy & space,2020,2022,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1986,1988,2284,0.697991911509917,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1987,1989,2381,0.6975983988541576,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1988,1990,2428,0.7442555021225645,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1989,1991,2402,0.7521828563713345,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1990,1992,2487,0.7483454138440684,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1991,1993,2606,0.754966289147157,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1992,1994,2629,0.7348582028904901,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1993,1995,2661,0.7212975127670369,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1994,1996,2738,0.7179109508665459,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1995,1997,2967,0.6883053762851035,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1996,1998,3078,0.6737205688941814,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1997,1999,3771,0.71777485580322,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1998,2000,4425,0.7530107748598429,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,1999,2001,5140,0.7803002535060897,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2000,2002,5028,0.7807034282169724,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2001,2003,4856,0.7721183560747613,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2002,2004,4510,0.7697229314699691,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2003,2005,4464,0.7801637925701873,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2004,2006,4566,0.7935809764291901,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2005,2007,4712,0.8043074778882022,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2006,2008,4912,0.8192645465732689,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2007,2009,5116,0.8296905934757751,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2008,2010,5371,0.825199746141009,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2009,2011,5608,0.8170217583126156,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2010,2012,6146,0.8094513135497033,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2011,2013,7143,0.7952989968307779,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2012,2014,8806,0.7670075533857675,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2013,2015,12527,0.6982394398598906,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2014,2016,19325,0.6155290133345448,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2015,2017,26646,0.5603090365158501,reliable,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2016,2018,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2017,2019,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2018,2020,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2019,2021,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,life_molecular,Life & molecular sciences,2020,2022,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1986,1988,396,0.6857932586522839,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1987,1989,401,0.6996237065995135,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1988,1990,363,0.7405125730828612,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1989,1991,324,0.7289537860451659,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1990,1992,306,0.7034545112049447,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1991,1993,265,0.6994377040452058,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1992,1994,233,0.7436042069133292,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1993,1995,234,0.7169449436188292,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1994,1996,250,0.7512708096358907,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1995,1997,261,0.7312290948239153,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1996,1998,297,0.7347492171999596,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1997,1999,370,0.6747582165437866,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1998,2000,444,0.6228353826646885,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,1999,2001,491,0.6025572776396643,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2000,2002,501,0.7093430813251907,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2001,2003,494,0.6993191687055033,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2002,2004,471,0.7503899089011529,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2003,2005,486,0.7474270710146537,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2004,2006,661,0.7730436291986665,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2005,2007,916,0.7839952500695611,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2006,2008,1109,0.7963204629582005,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2007,2009,1174,0.8167504340966507,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2008,2010,1189,0.8005203209447564,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2009,2011,1230,0.7907887973462652,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2010,2012,1402,0.7856576989671433,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2011,2013,1842,0.7708068890857213,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2012,2014,2463,0.7408746476884154,reliable,220633,0.7738144724282409
