paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z,degree_p,effective_size,constraint_inv,field_variety,field_simpson,community_variety,n_future_citers,community_reach,field_entropy,cross_community_adoption,path_shortening,modularity_shock,partition_change,boundary_mixing,hub_formation,n_controls,control_tier,n_delta_scale_floor_used,n_delta_mad_zero,n_delta_z_clipped,reference_count_log,RGPM_latent_future_factor,RGPM_latent_future_percentile,cohort_broad,cohort_moderate,cohort_strict,_v5_training_target,S_v5_oof,S_equal_v5_reference,v5_target_raw,v5_target
ipsc_reprogramming::https://openalex.org/W2151510743,"Induced Pluripotent Stem Cells: Past, Present, and Future",ipsc_reprogramming,2012,Molecular Biology,63051237,0,43,834.0,2,-0.5061210408766491,-0.499493346153416,-0.2646794657243536,0.7591900923923727,1.670942240977262,1.670942240977262,1.670942240977262,1.670942240977262,0.7591900923923727,0.520097823948863,1.1508444170283991,2.495277162458948,-0.6604235931477401,-0.1506655869036552,-0.6604235931477401,-0.1970990842943123,-0.4170433409168479,0.3684001973878908,-0.1355012590480699,43.0,30.906976744186046,10.391073516325896,3.0,0.0897782585181178,4.0,35,13.0,1.1619842761172894,0.4857142857142857,0.3333333333333333,0.0,0.2550876692262394,0.0932400932400932,1.0,105,field_year_refbin,4,2,0,3.784189633918261,0.606583934293992,0.8771378022410065,1,1,1,0.8771378022410065,0.13079209002355516,-0.2646794657243536,0.8771378022410065,0.8771378022410065
ipsc_reprogramming::https://openalex.org/W2163679188,The Transcriptional and Epigenomic Foundations of Ground State Pluripotency,ipsc_reprogramming,2012,Molecular Biology,63000544,0,7,861.0,2,0.852116591159629,0.806011329327801,0.3831309775104061,0.0410851189306074,0.4356814974347877,0.4356814974347877,0.4356814974347877,0.4356814974347877,0.0410851189306074,-1.0147194158658128,1.4504009133006004,1.7952120542959114,1.191307389266074,-0.7975189518460216,1.7633331856664531,0.0,0.0675953156636051,1.254718855668754,-0.7975189518460216,7.0,5.857142857142858,3.1798107255520507,1.0,0.0,2.0,21,3.0,0.1914440819557173,1.0,0.0,0.0010156249999999,0.1428571428571428,0.15,1.0,119,field_year_refbin,4,3,0,2.0794415416798357,0.3482987487975866,0.7228228818557106,1,1,1,0.7228228818557106,0.1560604976237769,0.3831309775104061,0.7228228818557106,0.7228228818557106
ipsc_reprogramming::https://openalex.org/W2166305181,Robust cardiomyocyte differentiation from human pluripotent stem cells via temporal modulation of canonical Wnt signaling,ipsc_reprogramming,2012,Molecular Biology,63051237,0,8,1752.0,2,-0.6680747160008137,-0.7315603542454021,-0.4621884664229376,0.3489286416355416,1.1975532319262967,1.1975532319262967,1.1975532319262967,1.1975532319262967,0.3489286416355416,-0.4431029296409614,1.640656161567258,1.5209390328332153,-0.1658646427019574,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,-0.0826476186880521,-0.7975189518460216,8.0,5.25,2.5214774281805745,1.0,0.0,1.0,21,7.0,1.3418952129929382,0.6190476190476191,0.0,0.0329813019390581,0.4132670718965326,0.4078947368421052,1.0,119,field_year_refbin,4,3,0,2.1972245773362196,0.8781770766652542,0.9866325928838215,1,1,1,0.9866325928838215,-0.022410165571948554,-0.4621884664229376,0.9866325928838215,0.9866325928838215
ipsc_reprogramming::https://openalex.org/W2168990206,Direct Reprogramming of Mouse and Human Fibroblasts into Multipotent Neural Stem Cells with a Single Factor,ipsc_reprogramming,2012,Molecular Biology,63051237,0,29,535.0,2,-0.3967157432932731,-0.3676779822924548,-0.1761369865854857,0.408688814625516,0.7418071803049088,0.7418071803049088,0.7418071803049088,0.7418071803049088,0.408688814625516,-0.3505859741967833,1.092393154501692,1.0142875990574811,-0.2579996392637327,-0.045044478386439,-0.7175190403607843,-0.1970990842943123,-0.1355012590480699,0.0901805847564512,0.0300240104984866,29.0,19.75862068965517,7.583463589162376,3.0,0.130796670630202,4.0,18,7.0,0.9736489231932636,0.4444444444444444,0.3333333333333333,0.0,0.3030990076012229,0.068693418155126,1.0,105,field_year_refbin,4,2,0,3.4011973816621555,0.5422709549460412,0.846078238647533,1,1,1,0.846078238647533,0.10746676942521571,-0.1761369865854857,0.846078238647533,0.846078238647533
ipsc_reprogramming::https://openalex.org/W2169187183,Single-Cell Expression Analyses during Cellular Reprogramming Reveal an Early Stochastic and a Late Hierarchic Phase,ipsc_reprogramming,2012,Molecular Biology,63051237,0,19,847.0,2,-0.2825118021939724,-0.3200992718862426,-0.5431658730375403,0.636721053666208,1.4330574547470545,1.4330574547470545,1.4330574547470545,1.4330574547470545,0.636721053666208,0.1487999770068815,1.2842574777401727,2.332638167826649,-0.9754414782132907,-0.7975189518460216,0.0751193396550674,0.0,-0.5697278829070653,-0.7370731861054497,-0.7975189518460216,19.0,10.789473684210526,5.023815215530799,1.0,0.0,2.0,41,10.0,0.3421507479295113,0.3658536585365853,0.0,0.0093863914025321,0.2317653560585909,0.1644370122630992,1.0,105,field_year_refbin,4,2,0,2.995732273553991,0.45889432446490347,0.7947709848633773,1,1,1,0.7947709848633773,0.03073070457955694,-0.5431658730375403,0.7947709848633773,0.7947709848633773
ipsc_reprogramming::https://openalex.org/W2521650734,Differentiation of Human Embryonic Stem Cells and Induced Pluripotent Stem Cells to Cardiomyocytes,ipsc_reprogramming,2012,Molecular Biology,63051237,0,11,715.0,2,0.030931652554428,0.1404491740813009,0.3091972021019301,0.2355022606644387,0.709186914596512,0.709186914596512,0.709186914596512,0.709186914596512,0.2355022606644387,-0.6243528623046795,1.3335397769011914,1.3800811945151286,0.0751193396550674,1.3605602687863558,-1.07709656894406,-0.1970990842943123,1.063787114924306,-0.3845122714335305,1.3236216160196843,11.0,6.818181818181818,3.467311306339554,3.0,0.4297520661157025,4.0,14,6.0,1.1163670752853367,0.5,0.0,0.0,0.3290622820556356,-0.0543478260869565,1.0,133,field_year_refbin,4,3,0,2.4849066497880004,0.40687468002913635,0.7617456261057598,1,1,1,0.7617456261057598,0.04138039529860886,0.3091972021019301,0.7617456261057598,0.7617456261057598
microbiome_metagenomics::https://openalex.org/W1760389142,Microbial culturomics: paradigm shift in the human gut microbiome study,microbiome_metagenomics,2012,Molecular Biology,88475544,0,10,1092.0,2,-0.2910613522529372,-0.2150604720562495,0.1885881694203264,0.4603892274425005,0.8920079153605345,0.8920079153605345,0.8920079153605345,0.8920079153605345,0.4603892274425005,-0.2555776569835508,1.147585572344085,1.439428280994325,0.2270828988744903,0.807876507119598,-1.104304485246148,-0.1970990842943123,0.3926056330010719,0.4666943636682027,0.7272613528193826,10.0,7.4,2.942501344105552,2.0,0.3199999999999998,2.0,18,8.0,1.0379083330568328,0.3888888888888889,0.0,0.0,0.3035912729313206,0.0073761854583772,1.0,133,field_year_refbin,4,3,0,2.3978952727983707,0.44396939354749476,0.7861214861411441,1,1,1,0.7861214861411441,-0.06146197680155502,0.1885881694203264,0.7861214861411441,0.7861214861411441
microbiome_metagenomics::https://openalex.org/W1971061059,Microbial Co-occurrence Relationships in the Human Microbiome,microbiome_metagenomics,2012,Molecular Biology,88475544,0,11,1580.0,2,0.0065883062940476,0.0045721148468796,-0.0019652959981617,0.8816591311185374,2.2864860969216245,2.2864860969216245,2.2864860969216245,2.2864860969216245,0.8816591311185374,1.0603495498993434,1.2261365470222811,3.2825407136385314,0.9053698911841191,-0.7975189518460216,0.2579996392637327,0.0,-0.2425122918906818,0.6604235931477407,-0.7975189518460216,11.0,8.454545454545455,4.020422701551367,1.0,0.0,2.0,59,18.0,1.2321572236778435,0.4745762711864407,0.0,0.0,0.3202070254368536,0.3694805194805195,1.0,133,field_year_refbin,4,3,1,2.4849066497880004,0.7201905984487827,0.9331629644191075,1,1,1,0.9331629644191075,0.014752486492778296,-0.0019652959981617,0.9331629644191075,0.9331629644191075
microbiome_metagenomics::https://openalex.org/W1973217994,Impact of Intestinal Microbiota on Intestinal Luminal Metabolome,microbiome_metagenomics,2012,Molecular Biology,88475544,0,8,330.0,2,-0.6875635533397546,-0.759091392494583,-0.6259602087669801,0.1122469038726164,0.0052955614955002,0.0052955614955002,0.0052955614955002,0.0052955614955002,0.1122469038726164,-0.8289561070325039,0.8342516685280041,0.5745506084524452,-0.4666943636682027,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,-0.9282200941301036,-0.7975189518460216,8.0,4.25,2.470152001780148,1.0,0.0,1.0,11,3.0,0.3046360973472382,0.2727272727272727,0.0,0.0,0.1519602295264611,0.1428571428571428,1.0,119,field_year_refbin,4,3,0,2.1972245773362196,0.09762176392716031,0.5331236485158246,1,1,1,0.5331236485158246,0.00040865646066989836,-0.6259602087669801,0.5331236485158246,0.5331236485158246
microbiome_metagenomics::https://openalex.org/W1974775412,The interpersonal and intrapersonal diversity of human-associated microbiota in key body sites,microbiome_metagenomics,2012,Molecular Biology,88475544,0,13,311.0,2,0.6098022321734209,0.5709605947489934,0.8394516766504236,0.4226459602909377,0.4200109222403546,0.4200109222403546,0.4200109222403546,0.4200109222403546,0.4226459602909377,-0.3273835026474146,0.7473944248877692,0.98284196596127,0.417043340916848,1.191307389266074,0.6054046236365885,1.1760288858444805,0.5521606037232764,0.5347621034936819,1.3994547896720162,13.0,9.76923076923077,4.028252797949532,4.0,0.3905325443786981,4.0,8,4.0,1.0735428464045231,0.375,0.3333333333333333,0.0143764172335599,0.1146896072145841,0.1380952380952381,1.0,133,field_year_refbin,4,3,0,2.6390573296152584,0.466101411882283,0.7985059956752506,1,1,0,0.7985059956752506,0.25865381598360554,0.8394516766504236,0.7985059956752506,0.7985059956752506
microbiome_metagenomics::https://openalex.org/W1981500982,Mind-altering microorganisms: the impact of the gut microbiota on brain and behaviour,microbiome_metagenomics,2012,Molecular Biology,88475544,0,10,4514.0,2,-0.6602674156007619,-0.7221181032102924,-0.3965809000359477,0.7723609199921369,2.117301039005284,2.117301039005284,2.117301039005284,2.117301039005284,0.7723609199921369,0.5655535199151491,1.551747519090135,3.120910750200605,0.1506655869036554,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,0.0600751164152644,-0.7975189518460216,10.0,6.8,3.122242290338177,1.0,0.0,1.0,55,16.0,1.5745796469196902,0.3636363636363636,0.0,0.0085000679229172,0.2112082833387217,0.2687224669603524,1.0,133,field_year_refbin,4,3,1,2.3978952727983707,0.6976337168464839,0.9231374090819736,1,1,1,0.9231374090819736,-0.030119410995772138,-0.3965809000359477,0.9231374090819736,0.9231374090819736
microbiome_metagenomics::https://openalex.org/W1983086029,A Metagenomic Approach to Characterization of the Vaginal Microbiome Signature in Pregnancy,microbiome_metagenomics,2012,Molecular Biology,88475544,0,10,703.0,2,0.0332298382354427,0.0002707479490468,0.02370070596075,0.7495576960880677,1.5118889446286543,1.5118889446286543,1.5118889446286543,1.5118889446286543,0.7495576960880677,0.4963922863943417,1.0154966582343128,1.8940550340569355,0.1203680285303592,0.2040385764821618,0.2425122918906818,-0.1970990842943123,-0.1734783435907648,-0.1811021141965312,0.1506655869036554,10.0,6.4,3.249861272928656,2.0,0.1799999999999999,2.0,21,7.0,1.5249094675966994,0.5714285714285714,0.0,0.0,0.397382740112167,0.3404255319148936,1.0,133,field_year_refbin,4,3,0,2.3978952727983707,0.7578695676006291,0.9488893257322587,1,1,1,0.9488893257322587,0.06716047994481425,0.02370070596075,0.9488893257322587,0.9488893257322587
microbiome_metagenomics::https://openalex.org/W1984993963,Metagenomic sequencing of the human gut microbiome before and after bariatric surgery in obese patients with type 2 diabetes: correlation with inflammatory and metabolic parameters,microbiome_metagenomics,2012,Molecular Biology,88475544,0,5,436.0,2,-0.6385474196024353,-0.6946493620268107,-0.2140599252600943,0.2158443090229998,0.3246730979882262,0.3246730979882262,0.3246730979882262,0.3246730979882262,0.2158443090229998,-0.6559448106869055,0.9806179086751317,0.7314076496618418,0.8829829031133052,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,0.6054046236365885,-0.7975189518460216,5.0,3.8,2.216748768472906,1.0,0.0,1.0,14,3.0,0.6559757323335468,0.2142857142857142,0.0,0.0035154137371553,0.1164397131945932,0.0930232558139534,1.0,104,field_year_refbin,5,3,0,1.791759469228055,0.16659871012534208,0.5824651071358364,1,1,1,0.5824651071358364,0.026194413992866747,-0.2140599252600943,0.5824651071358364,0.5824651071358364
microbiome_metagenomics::https://openalex.org/W2003836872,Antibiotics in early life alter the murine colonic microbiome and adiposity,microbiome_metagenomics,2012,Molecular Biology,88475544,0,7,1630.0,2,-0.5156764938723994,-0.4599903413550821,-0.0587025036387982,0.4969530174955769,1.1213446784257008,1.1213446784257008,1.1213446784257008,1.1213446784257008,0.4969530174955769,-0.1831030079014957,1.3044476863271963,2.1590016765548654,0.3048517809018777,0.5004383337300577,-1.2223987116667434,-0.1970990842943123,0.0675953156636051,-0.2813485007229203,0.417043340916848,7.0,4.428571428571429,2.5234968456289435,2.0,0.2448979591836735,2.0,52,10.0,0.9056972122440936,0.1923076923076923,0.0,0.0,0.1255276614940876,-0.1313131313131313,1.0,119,field_year_refbin,4,3,0,2.0794415416798357,0.10044153919912338,0.5346962846471398,1,1,1,0.5346962846471398,-0.009426735209269226,-0.0587025036387982,0.5346962846471398,0.5346962846471398
microbiome_metagenomics::https://openalex.org/W2010002522,Ray Meta: scalable de novo metagenome assembly and profiling,microbiome_metagenomics,2012,Molecular Biology,88474888,0,6,620.0,2,-0.2812246954295995,-0.0640902641017305,0.2001419810725981,0.3636721053666208,0.631093241694957,0.631093241694957,0.631093241694957,0.631093241694957,0.3636721053666208,-0.4212016762316394,1.0522949179265964,1.4318710252411988,0.6144437154245603,0.6886906456875261,-2.034351504779229,-0.1970990842943123,1.3418620809943518,0.4088704570590126,0.578577557416278,6.0,4.333333333333333,2.3911439114391144,2.0,0.2777777777777777,3.0,23,4.0,0.4620369094644571,0.5217391304347826,0.0,0.0,0.0719579541730834,0.0819277108433734,1.0,104,field_year_refbin,5,2,0,1.9459101490553132,0.17802543365936047,0.5915077648908984,1,1,1,0.5915077648908984,-0.026396933654120325,0.2001419810725981,0.5915077648908984,0.5915077648908984
microbiome_metagenomics::https://openalex.org/W2011995221,The influence of diet on the gut microbiota,microbiome_metagenomics,2012,Molecular Biology,88475544,0,10,1032.0,2,-0.6306753169559596,-0.6831002972207475,-0.147907802180466,0.2767839591114606,0.5715086451130462,0.5715086451130462,0.5715086451130462,0.5715086451130462,0.2767839591114606,-0.5593876357886807,1.130896280901727,1.0032938464474914,0.951565539392574,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,0.9998868489147176,-0.7975189518460216,10.0,8.0,3.705676828007858,1.0,0.0,1.0,18,6.0,1.0379083330568328,0.2777777777777778,0.0,0.0040311744154796,0.1551189094389635,0.1147540983606557,1.0,133,field_year_refbin,4,3,0,2.3978952727983707,0.4361718359943834,0.7804206801651268,1,1,1,0.7804206801651268,-0.05083155481004161,-0.147907802180466,0.7804206801651268,0.7804206801651268
microbiome_metagenomics::https://openalex.org/W2015820526,Human Gut Microbiota: Repertoire and Variations,microbiome_metagenomics,2012,Molecular Biology,88475544,0,20,291.0,2,0.8214309693247736,0.7991796388424938,0.8473311377331013,0.2105366620798112,0.0,0.0,0.0,0.0,0.2105366620798112,-0.663961542836471,0.663961542836471,1.372013749875484,0.5874727784376683,1.2884056574247935,0.9754414782132907,-0.1970990842943123,0.6604235931477407,1.1323554418900592,1.4843180993124692,20.0,16.4,5.589751141144528,4.0,0.4100000000000001,4.0,6,2.0,0.4505612088643047,0.1666666666666666,0.3333333333333333,0.0,0.0518991603213154,-0.0699855699855699,1.0,105,field_year_refbin,4,2,0,3.044522437723423,-0.27847982610652733,0.30921957931983485,1,1,0,0.30921957931983485,0.12813821271803144,0.8473311377331013,0.30921957931983485,0.30921957931983485
microbiome_metagenomics::https://openalex.org/W2027352386,Microbes inside—from diversity to function: the case of <i>Akkermansia</i>,microbiome_metagenomics,2012,Molecular Biology,88475544,0,15,709.0,2,0.1501690205048989,0.1232796739344009,0.304896432689562,0.0607430705720463,0.0181781343170573,0.0181781343170573,0.0181781343170573,0.0181781343170573,0.0607430705720463,-0.9439012911737495,0.9620794254908068,0.648428416915643,0.3926056330010719,0.4834975274241548,0.2735491219957637,-0.1970990842943123,-0.015010313789541,0.5175240007544358,0.6792081437353614,15.0,11.266666666666666,4.409315681494357,3.0,0.2399999999999998,3.0,13,3.0,0.5359610497060694,0.1538461538461538,0.3333333333333333,0.0012147266313934,0.1436783497331161,0.0261904761904761,1.0,105,field_year_refbin,4,2,0,2.772588722239781,0.08967656005749321,0.5270296835069785,1,1,1,0.5270296835069785,0.04990666258582077,0.304896432689562,0.5270296835069785,0.5270296835069785
microbiome_metagenomics::https://openalex.org/W2031893281,Metabolic Reconstruction for Metagenomic Data and Its Application to the Human Microbiome &#13;\n,microbiome_metagenomics,2012,Molecular Biology,88475544,0,11,1086.0,2,0.5944697148940038,0.6293222528498703,0.2362624050763533,0.6382936897975231,1.2683599939084331,1.2683599939084331,1.2683599939084331,1.2683599939084331,0.6382936897975231,0.1519994717548562,1.1163605221535768,2.2012617584518663,0.1658646427019573,0.1811021141965312,0.5874727784376683,-0.1970990842943123,0.6982354819253683,0.1506655869036554,0.0675953156636051,11.0,7.545454545454545,3.4209092830533416,2.0,0.1652892561983472,3.0,55,11.0,0.6853481312172521,0.2363636363636363,0.3333333333333333,0.0,0.1839538373976301,0.0720823798627002,1.0,133,field_year_refbin,4,3,0,2.4849066497880004,0.3462102797807216,0.7214468252408099,1,1,1,0.7214468252408099,0.11928779557105969,0.2362624050763533,0.7214468252408099,0.7214468252408099
microbiome_metagenomics::https://openalex.org/W2033829415,The Impact of the Gut Microbiota on Human Health: An Integrative View,microbiome_metagenomics,2012,Molecular Biology,88475544,0,29,3749.0,2,0.6612748341697136,0.6646351483752058,0.6667247382546152,0.6764301159819147,1.5930295439145152,1.5930295439145152,1.5930295439145152,1.5930295439145152,0.6764301159819147,0.2665763722783716,1.3264531716361436,2.7243367376658174,0.4334737137054235,0.9282200941301036,0.6792081437353614,-0.1970990842943123,0.6418692463155224,1.07709656894406,1.104304485246148,29.0,23.27586206896552,8.125238074728609,4.0,0.3543400713436383,6.0,72,13.0,0.8454582288034174,0.1805555555555555,0.3333333333333333,0.0184412914487041,0.160112406345089,0.0427844712182061,1.0,105,field_year_refbin,4,2,0,3.4011973816621555,0.40756984740549373,0.762335364655003,1,1,1,0.762335364655003,0.13145435601553157,0.6667247382546152,0.762335364655003,0.762335364655003
microbiome_metagenomics::https://openalex.org/W2037318849,New Insights in Gut Microbiota Establishment in Healthy Breast Fed Neonates,microbiome_metagenomics,2012,Molecular Biology,88475544,0,6,327.0,2,-0.6326115537433263,-0.6872029827477911,-0.1641786995532967,0.7597798309416158,1.401032143817586,1.401032143817586,1.401032143817586,1.401032143817586,0.7597798309416158,0.5220354355206394,0.8789967082969468,1.825757612721553,1.0905996087604737,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,0.7469564979370034,-0.7975189518460216,6.0,4.666666666666667,2.3823529411764706,1.0,0.0,1.0,7,5.0,1.5498260458732018,0.7142857142857143,0.0,0.0385487528344671,0.5087256743873155,0.3333333333333333,1.0,104,field_year_refbin,5,3,0,1.9459101490553132,0.8868552233332888,0.9880086494987222,1,1,0,0.9880086494987222,0.016312255808549336,-0.1641786995532967,0.9880086494987222,0.9880086494987222
microbiome_metagenomics::https://openalex.org/W2043248182,The keystone-pathogen hypothesis,microbiome_metagenomics,2012,Molecular Biology,88475544,0,9,1758.0,2,-0.5700386386232926,-0.3754517447996747,0.4468686518037705,0.2007076862590918,0.6257462137962383,0.6257462137962383,0.6257462137962383,0.6257462137962383,0.2007076862590918,-0.6807349160142376,1.306481129810476,2.4609366430039867,1.222398711666743,1.07709656894406,-2.366357839478706,-0.1970990842943123,0.951565539392574,1.440589817481318,0.9998868489147176,9.0,7.666666666666667,3.798061894341982,3.0,0.3703703703703702,4.0,15,4.0,1.0625354080575975,0.4666666666666667,0.3333333333333333,0.0,0.4053543640970666,-0.4251700680272109,1.0,119,field_year_refbin,4,3,1,2.302585092994046,0.33878013216421893,0.7167289168468646,1,1,1,0.7167289168468646,-0.04410245689175635,0.4468686518037705,0.7167289168468646,0.7167289168468646
microbiome_metagenomics::https://openalex.org/W2044482540,How glycan metabolism shapes the human gut microbiota,microbiome_metagenomics,2012,Molecular Biology,88475544,0,14,1449.0,2,-0.096623006634246,-0.0605114721762616,0.7496787361514149,0.5183801847847455,1.0287747146481594,1.0287747146481594,1.0287747146481594,1.0287747146481594,0.5183801847847455,-0.1435229916727198,1.1722977063208793,1.838849115507803,0.8610299337651289,1.104304485246148,-0.9053698911841196,1.493078397012896,0.4834975274241548,0.9398287888755192,1.2713819119201764,14.0,11.142857142857142,4.844498531580041,4.0,0.3673469387755104,4.0,31,9.0,1.1509058271828647,0.3225806451612903,0.1666666666666666,0.0,0.2713268166190479,-0.0590909090909091,1.0,133,field_year_refbin,4,3,0,2.70805020110221,0.3697137558030312,0.7379595046196187,1,1,1,0.7379595046196187,0.18016419565463296,0.7496787361514149,0.7379595046196187,0.7379595046196187
microbiome_metagenomics::https://openalex.org/W2048550695,Diversity of Bifidobacteria within the Infant Gut Microbiota,microbiome_metagenomics,2012,Molecular Biology,88475544,0,5,661.0,2,-0.6978565747448247,-0.7703989602277721,-0.7124561869608448,0.5065854137998821,0.9365872658897044,0.9365872658897044,0.9365872658897044,0.9365872658897044,0.5065854137998821,-0.16504974159588,1.1016370074855846,1.5285030875815295,-1.0249448269420682,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,-0.9754414782132907,-0.7975189518460216,5.0,2.6,1.7110266159695815,1.0,0.0,1.0,16,5.0,0.8222653373247879,0.25,0.0,0.0130555555555555,0.13792538097003,0.2,1.0,104,field_year_refbin,5,3,0,1.791759469228055,0.4085138920947124,0.7635148417534893,1,1,1,0.7635148417534893,-0.0017651230450157623,-0.7124561869608448,0.7635148417534893,0.7635148417534893
microbiome_metagenomics::https://openalex.org/W2050169817,Direct Comparisons of Illumina vs. Roche 454 Sequencing Technologies on the Same Microbial Community DNA Sample,microbiome_metagenomics,2012,Molecular Biology,88474888,0,6,457.0,2,0.0086730839009978,0.2096048005127773,0.6002097476481401,0.7544721839984274,1.48546659439275,1.48546659439275,1.48546659439275,1.48546659439275,0.7544721839984274,0.5109077652534201,0.97455882913933,2.0119323477485285,1.608231753624027,0.6886906456875261,-1.4843180993124692,-0.1970990842943123,1.3418620809943518,1.6655233794215794,0.578577557416278,6.0,5.333333333333333,3.410526315789474,2.0,0.2777777777777777,3.0,9,5.0,0.6869615765953234,0.6666666666666666,0.0,0.0,0.3451002410318504,0.5769230769230769,1.0,104,field_year_refbin,5,2,0,1.9459101490553132,0.6420591887803517,0.8964025948496167,1,1,0,0.8964025948496167,-0.007173279332713556,0.6002097476481401,0.8964025948496167,0.8964025948496167
microbiome_metagenomics::https://openalex.org/W2051312690,Butyrate-producing<i>Clostridium</i>cluster XIVa species specifically colonize mucins in an<i>in vitro</i>gut model,microbiome_metagenomics,2012,Molecular Biology,88475544,0,5,645.0,2,-0.6785681721131626,-0.7465701126022394,-0.5503687698880548,0.3440141537251818,0.6415760062834531,0.6415760062834531,0.6415760062834531,0.6415760062834531,0.3440141537251818,-0.452828833841283,1.0944048401247362,1.1821410464112607,-0.3048517809018778,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,-0.5609226047439517,-0.7975189518460216,5.0,3.0,1.7795353435491843,1.0,0.0,1.0,16,4.0,0.6885673692982826,0.1875,0.0,0.0,0.1007583586604564,0.2195121951219512,1.0,104,field_year_refbin,5,2,0,1.791759469228055,0.18624300870759147,0.5976017298997445,1,1,1,0.5976017298997445,0.013765426096880098,-0.5503687698880548,0.5976017298997445,0.5976017298997445
microbiome_metagenomics::https://openalex.org/W2053801811,Dirichlet Multinomial Mixtures: Generative Models for Microbial Metagenomics,microbiome_metagenomics,2012,Molecular Biology,88475544,0,5,948.0,2,-0.052396725271408,0.1166716703160443,0.5484078775339838,0.8018478474542953,1.892354432859936,1.892354432859936,1.892354432859936,1.892354432859936,0.8018478474542953,0.6907391147047015,1.2016153181552345,3.3546822881405167,1.4621045034684068,0.807876507119598,-1.3994547896720162,-0.1970990842943123,1.1323554418900592,1.305811211406768,0.7272613528193826,5.0,4.2,2.499999999999999,2.0,0.3199999999999998,3.0,26,9.0,0.7990591844696406,0.3076923076923077,0.0,0.0,0.2802300470700248,-0.1521739130434782,1.0,104,field_year_refbin,5,2,1,1.791759469228055,0.2557684469826438,0.6498918812659721,1,1,1,0.6498918812659721,0.016852612975399014,0.5484078775339838,0.6498918812659721,0.6498918812659721
microbiome_metagenomics::https://openalex.org/W2060637207,Complex Carbohydrate Utilization by the Healthy Human Microbiome,microbiome_metagenomics,2012,Molecular Biology,88475544,0,5,375.0,2,-0.633815571570483,-0.6896268449205756,-0.1742964964201585,0.2313740908197366,0.3008066629746387,0.3008066629746387,0.3008066629746387,0.3008066629746387,0.2313740908197366,-0.630656491210666,0.9314631541853048,0.97981536137261,1.1613269049928556,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,0.6054046236365885,-0.7975189518460216,5.0,3.8,2.4193548387096766,1.0,0.0,1.0,20,3.0,0.3943976914444427,0.1,0.0,0.0005339978640086,0.0518991603213156,0.0377358490566037,1.0,104,field_year_refbin,5,3,0,1.791759469228055,-0.09473489722971108,0.4104580302732455,1,1,1,0.4104580302732455,0.03338649604687223,-0.1742964964201585,0.4104580302732455,0.4104580302732455
microbiome_metagenomics::https://openalex.org/W2063686053,Gut microbiome composition is linked to whole grain-induced immunological improvements,microbiome_metagenomics,2012,Molecular Biology,88475544,0,5,624.0,2,-0.6361340668973464,-0.6920877613239058,-0.1937796504274139,0.0251621781010418,0.0,0.0,0.0,0.0,0.0251621781010418,-1.083077930102499,1.083077930102499,0.8669711387250251,1.0249448269420682,-0.7975189518460216,-0.2735491219957638,0.0,-1.118219977882747,0.6054046236365885,-0.7975189518460216,5.0,3.8,2.073732718894009,1.0,0.0,1.0,18,2.0,0.2145591551744051,0.0555555555555555,0.0,0.0007689350249904,0.0283503537262101,0.0392156862745098,1.0,104,field_year_refbin,5,3,0,1.791759469228055,-0.2536143609441053,0.32356988401808534,1,1,1,0.32356988401808534,0.035749034202384095,-0.1937796504274139,0.32356988401808534,0.32356988401808534
microbiome_metagenomics::https://openalex.org/W2071841602,A metagenome-wide association study of gut microbiota in type 2 diabetes,microbiome_metagenomics,2012,Molecular Biology,88475544,0,7,6946.0,2,0.219441208014429,0.1817592302320761,-0.0107537766607399,0.6485158246510714,1.892812292138938,1.892812292138938,1.892812292138938,1.892812292138938,0.6485158246510714,0.1807467362329575,1.7120655559059803,3.1443642104648384,-0.4170433409168479,0.5261235094842234,0.4334737137054235,-0.1970990842943123,0.0675953156636051,-0.9053698911841196,0.417043340916848,7.0,3.857142857142857,2.228510788822073,2.0,0.2448979591836735,2.0,232,30.0,0.9607782720995468,0.2198275862068965,0.0,0.0,0.1505028563034444,0.1869366863246912,1.0,119,field_year_refbin,4,3,1,2.0794415416798357,0.4127702610163224,0.7672498525653627,1,1,1,0.7672498525653627,0.09693227354407685,-0.0107537766607399,0.7672498525653627,0.7672498525653627
