source_community,target_community,weight
34834700,32619885,1
34834700,32671761,1
34834700,32671897,1
34834700,34765531,7
34834700,34816884,1
34834700,34885532,1
34834700,37099299,1
34834834,32534215,1
34834834,32534868,1
34834834,34765531,1
34850812,32534739,1
34850812,32603775,1
34850812,32620672,1
34850812,34765531,11
34850812,34851207,2
34850812,34851991,2
34850812,37013888,7
34850814,32534341,1
34850814,32568662,1
34850814,32568797,1
34850814,32672156,1
34850814,34765531,16
34850814,34850812,1
34850814,34851991,2
34850942,32534606,1
34850942,34765531,1
34850942,37150783,1
34851206,32620275,2
34851207,32534871,1
34851207,32552420,2
34851207,32603775,5
34851207,32655128,1
34851207,32672021,1
34851207,34765531,4
34851207,34782822,1
34851207,34850812,1
34851207,34851991,1
34851207,37150783,4
34851208,32620275,3
34851209,32603771,1
34851209,32603775,4
34851209,34765531,1
34851209,34816497,1
34851209,34868766,1
34851475,32551501,1
34851475,32603771,1
34851475,32637703,3
34851475,34765531,6
34851598,32586747,1
34851598,32619883,1
34851598,34765531,1
34851598,34817677,1
34851864,32586084,5
34851864,32603775,1
34851864,32671897,1
34851864,34850814,2
34851864,34851991,1
34851864,39364554,1
34851991,32534209,5
34851991,32535129,1
34851991,32551636,1
34851991,32552420,1
34851991,32569316,11
34851991,32586740,3
34851991,32603771,1
34851991,32620414,1
34851991,32620934,2
34851991,32655128,1
34851991,32671635,2
34851991,32672021,1
34851991,34765268,1
34851991,34765531,155
34851991,34765931,1
34851991,34782170,6
34851991,34782822,1
34851991,34817677,1
34851991,34850814,2
34851991,34868766,2
34851991,34903346,3
34851991,37013106,5
34851997,32603775,1
34851997,34816623,1
34851997,34816884,2
34851997,34851991,1
34851997,34868766,1
34868110,34765531,5
34868111,34765925,1
34868766,32534209,2
34868766,32603775,2
34868766,32620934,1
34868766,32637962,1
34868766,34765531,14
34868766,34850814,2
34868766,34851991,4
34868766,34919725,1
34868896,34765531,1
34868896,37098907,1
34885399,34782822,1
34885400,32552420,1
34885400,34851991,1
34885532,32534341,1
34885532,32551501,1
34885532,32552032,1
34885532,32552420,2
34885532,32602860,1
34885532,32603771,5
34885532,32603775,5
34885532,32620275,1
34885532,32620414,2
34885532,32620672,1
34885532,32637703,1
34885532,32671897,1
34885532,34765531,8
34885532,34765662,1
34885532,34782822,2
34885532,34783092,1
34885532,34816884,1
34885532,34851991,1
34885532,37099299,1
34885790,32603771,1
34885790,32620019,1
34885790,32637702,1
34885790,37150783,1
34885924,32671761,1
34886051,34782822,1
34886052,32517839,4
34886052,32534341,1
34886052,32586745,1
34886052,32620019,1
34886052,32620672,1
34886052,32620934,1
34886052,34765531,8
34886052,34851991,1
34902819,32603771,1
34902819,34765531,2
34902822,32517968,1
34902822,32568406,1
34902822,32620019,1
34902823,32568407,1
34902823,34765531,3
34902826,34765531,1
34902826,34816884,5
34902826,34834700,1
34902826,34851991,1
34903213,32620019,1
34903220,34765531,1
34903344,32534474,1
34903344,32535128,4
34903344,32586479,2
34903344,34765531,9
34903344,34919724,1
34903344,37082660,1
34903346,32517969,1
34903346,32568399,2
34903346,32569316,1
34903346,32603775,1
34903346,32619883,1
34903346,32637962,1
34903346,34765140,1
34903346,34765531,4
34903346,34782822,1
34903346,34800120,1
34903346,34816884,10
34903346,34851598,1
34903346,34851991,5
34903346,37099561,1
34919590,32671635,1
34919724,34765531,7
34919725,32517839,1
34919725,32671897,1
34919725,34765531,2
34920372,34765531,3
37013106,34765531,3
37013106,34833783,3
37013362,32517968,1
37013362,32517969,5
37013362,32551369,1
37013362,32568399,2
37013362,32603775,2
37013362,32620019,1
37013362,32654863,2
37013362,34800120,1
37013362,39262112,1
37013884,32603771,1
37013884,34765531,3
37013884,34851991,1
37013888,32569324,3
37013888,32671635,2
37013888,34765531,7
37013888,34850812,2
37030262,34816891,1
37030782,34765531,1
37030782,34850812,2
37047687,32534871,1
37047687,34765531,1
37047687,34799464,1
37047690,34885532,1
37047946,32534474,1
37047946,32535128,1
37047946,32671761,1
37047946,34799728,1
37047946,37082663,1
37048209,32620275,1
37048212,32568399,1
37048212,34765531,2
37048474,32517968,1
37048474,34765531,1
37048606,34765531,2
37082138,32672021,1
37082266,34765531,1
37082532,32672021,1
37082532,34765531,1
37082532,34765662,1
37082532,34765925,2
37082532,34903344,1
37082660,32517050,3
37082660,32535128,2
37082660,32586479,2
37082660,32603775,2
37082660,32620275,13
37082660,34765531,3
37082660,34799859,1
37082660,37082663,1
37082663,32517050,4
37082663,32517838,1
37082663,32534474,9
37082663,32535128,7
37082663,32586479,2
37082663,34765531,3
37082663,34800122,2
37082663,37082660,1
37098907,32586084,4
37098907,32586747,1
37098907,32619883,1
37098907,34765531,7
37098907,34817677,1
37098907,34851598,1
37098907,34885532,1
37099299,32534871,2
37099299,32535128,1
37099299,32603771,3
37099299,32603775,2
37099299,32620019,1
37099299,32620275,17
37099299,32655128,4
37099299,32671897,2
37099299,34765531,58
37099299,34799464,1
37099299,34850814,2
37099299,34851991,2
37099299,34885532,1
37099299,34919590,1
37099299,37047687,1
37099299,37082663,1
37099299,39279011,1
37099299,39416037,1
37099561,32517968,1
37099561,32517969,1
37099561,32534341,1
37099561,32654605,2
37099561,32654866,1
37099561,32671500,1
37099561,34765140,1
37099561,34765531,1
37099561,34782174,1
37099561,34851991,1
37099561,34903346,1
37099689,32534474,1
37099689,32586479,2
37116194,32517968,2
37116194,32586610,1
37116325,32517968,2
37116325,32534871,1
37116325,32586084,1
37116325,32586745,1
37116325,32603771,2
37116325,32603775,1
37116325,32671635,1
37116325,32671761,1
37116325,34765531,13
37116325,34851991,2
37116325,39416037,1
37117120,34816884,1
37134142,32637703,1
37134142,32671761,1
37134406,32620019,2
37134406,32671635,1
37134406,34765531,1
37150654,32586747,1
37150654,34765531,4
37150654,34817677,1
37150654,34851598,1
37150783,32586084,1
37150783,32586740,1
37150783,32603771,6
37150783,34765531,5
37150783,34816891,1
