scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,graphene_2d_materials,-1,RS,1,post_perturbation_concentration_z,998,-0.12891248174556003
domain,graphene_2d_materials,-1,RS,1,hub_formation_z,998,-0.033179227274726907
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM,998,0.1469373763031911
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_v3_balanced,998,0.1469373763031911
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_mahalanobis_debug,998,0.03459542219020739
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_expansion_component,998,0.02824541985177885
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_bridging_component,998,0.0152904195633561
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_reconfiguration_component,998,0.24610962496203542
domain,graphene_2d_materials,-1,DeltaQ0,1,RGPM_consolidation_component,998,-0.04304297629404144
domain,graphene_2d_materials,-1,DeltaQ0,1,community_reach_z,998,0.03427713565845323
domain,graphene_2d_materials,-1,DeltaQ0,1,field_entropy_z,998,0.050682076912542236
domain,graphene_2d_materials,-1,DeltaQ0,1,cross_community_adoption_z,998,0.008774783909540604
domain,graphene_2d_materials,-1,DeltaQ0,1,path_shortening_z,998,0.018266820781545946
domain,graphene_2d_materials,-1,DeltaQ0,1,modularity_shock_z,998,0.5023828349558559
domain,graphene_2d_materials,-1,DeltaQ0,1,partition_change_z,998,0.03389819499082239
domain,graphene_2d_materials,-1,DeltaQ0,1,boundary_mixing_z,998,0.410513885213392
domain,graphene_2d_materials,-1,DeltaQ0,1,post_perturbation_concentration_z,998,-0.038092618550192824
domain,graphene_2d_materials,-1,DeltaQ0,1,hub_formation_z,998,-0.023400794285150926
domain,graphene_2d_materials,-1,Uzzi,1,RGPM,998,-0.19269680768460726
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_v3_balanced,998,-0.19269680768460726
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_mahalanobis_debug,998,-0.1209476294350258
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_expansion_component,998,-0.07833501206528495
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_bridging_component,998,-0.008223200836798493
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_reconfiguration_component,998,-0.13318778703082707
domain,graphene_2d_materials,-1,Uzzi,1,RGPM_consolidation_component,998,-0.10971273267606367
domain,graphene_2d_materials,-1,Uzzi,1,community_reach_z,998,-0.024546495520890756
domain,graphene_2d_materials,-1,Uzzi,1,field_entropy_z,998,0.05366179405472333
domain,graphene_2d_materials,-1,Uzzi,1,cross_community_adoption_z,998,0.11492204600116222
domain,graphene_2d_materials,-1,Uzzi,1,path_shortening_z,998,0.1549604088156448
domain,graphene_2d_materials,-1,Uzzi,1,modularity_shock_z,998,-0.09899536815347888
domain,graphene_2d_materials,-1,Uzzi,1,partition_change_z,998,0.014047617368446865
domain,graphene_2d_materials,-1,Uzzi,1,boundary_mixing_z,998,0.05007935053762281
domain,graphene_2d_materials,-1,Uzzi,1,post_perturbation_concentration_z,998,-0.08579003884718632
domain,graphene_2d_materials,-1,Uzzi,1,hub_formation_z,998,-0.010878952163452707
domain,graphene_2d_materials,-1,RTD,1,RGPM,998,0.09916625184627557
domain,graphene_2d_materials,-1,RTD,1,RGPM_v3_balanced,998,0.09916625184627557
domain,graphene_2d_materials,-1,RTD,1,RGPM_mahalanobis_debug,998,0.0528519632765669
domain,graphene_2d_materials,-1,RTD,1,RGPM_expansion_component,998,0.23985150372216946
domain,graphene_2d_materials,-1,RTD,1,RGPM_bridging_component,998,0.17538615671572313
domain,graphene_2d_materials,-1,RTD,1,RGPM_reconfiguration_component,998,0.06709736232442697
domain,graphene_2d_materials,-1,RTD,1,RGPM_consolidation_component,998,-0.166769127750031
domain,graphene_2d_materials,-1,RTD,1,community_reach_z,998,0.20428028299510492
domain,graphene_2d_materials,-1,RTD,1,field_entropy_z,998,0.20842794468372808
domain,graphene_2d_materials,-1,RTD,1,cross_community_adoption_z,998,0.15090513172643444
domain,graphene_2d_materials,-1,RTD,1,path_shortening_z,998,0.2954879488545098
domain,graphene_2d_materials,-1,RTD,1,modularity_shock_z,998,0.06378989424529509
domain,graphene_2d_materials,-1,RTD,1,partition_change_z,998,0.2540340362812341
domain,graphene_2d_materials,-1,RTD,1,boundary_mixing_z,998,-0.2343867540662707
domain,graphene_2d_materials,-1,RTD,1,post_perturbation_concentration_z,998,-0.15953119819424463
domain,graphene_2d_materials,-1,RTD,1,hub_formation_z,998,-0.011362707421538137
domain,graphene_2d_materials,-1,BurtIP,1,RGPM,998,0.03973832632874213
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_v3_balanced,998,0.03973832632874213
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_mahalanobis_debug,998,0.06475435111282665
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_expansion_component,998,-0.013275214358130089
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_bridging_component,998,0.015075633922987117
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_reconfiguration_component,998,0.08826013723980718
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_consolidation_component,998,-0.006686535268162044
domain,graphene_2d_materials,-1,BurtIP,1,community_reach_z,998,-0.027335585105501204
domain,graphene_2d_materials,-1,BurtIP,1,field_entropy_z,998,0.019872299820658156
domain,graphene_2d_materials,-1,BurtIP,1,cross_community_adoption_z,998,0.024889291446615776
domain,graphene_2d_materials,-1,BurtIP,1,path_shortening_z,998,0.1368622989645632
domain,graphene_2d_materials,-1,BurtIP,1,modularity_shock_z,998,0.16866754074611726
domain,graphene_2d_materials,-1,BurtIP,1,partition_change_z,998,-0.027248797691049976
domain,graphene_2d_materials,-1,BurtIP,1,boundary_mixing_z,998,0.09804728130687652
domain,graphene_2d_materials,-1,BurtIP,1,post_perturbation_concentration_z,998,-0.028899171426716178
domain,graphene_2d_materials,-1,BurtIP,1,hub_formation_z,998,-0.06439013248366802
domain,graphene_2d_materials,-1,PDE,1,RGPM,998,0.11194817155725668
domain,graphene_2d_materials,-1,PDE,1,RGPM_v3_balanced,998,0.11194817155725668
domain,graphene_2d_materials,-1,PDE,1,RGPM_mahalanobis_debug,998,0.06143202126255732
domain,graphene_2d_materials,-1,PDE,1,RGPM_expansion_component,998,0.240429204929913
domain,graphene_2d_materials,-1,PDE,1,RGPM_bridging_component,998,0.179851459931404
domain,graphene_2d_materials,-1,PDE,1,RGPM_reconfiguration_component,998,0.08601328914170792
domain,graphene_2d_materials,-1,PDE,1,RGPM_consolidation_component,998,-0.16160535362513398
domain,graphene_2d_materials,-1,PDE,1,community_reach_z,998,0.21670125493303957
domain,graphene_2d_materials,-1,PDE,1,field_entropy_z,998,0.212048287437097
domain,graphene_2d_materials,-1,PDE,1,cross_community_adoption_z,998,0.16208707220433582
domain,graphene_2d_materials,-1,PDE,1,path_shortening_z,998,0.33756006151460444
domain,graphene_2d_materials,-1,PDE,1,modularity_shock_z,998,0.051559446953377774
domain,graphene_2d_materials,-1,PDE,1,partition_change_z,998,0.2417939199048427
domain,graphene_2d_materials,-1,PDE,1,boundary_mixing_z,998,-0.19095634046206855
domain,graphene_2d_materials,-1,PDE,1,post_perturbation_concentration_z,998,-0.1482218033907016
domain,graphene_2d_materials,-1,PDE,1,hub_formation_z,998,-0.02596432248426279
domain,ipsc_reprogramming,-1,B,1,RGPM,1972,0.04607379662149711
domain,ipsc_reprogramming,-1,B,1,RGPM_v3_balanced,1972,0.04607379662149711
domain,ipsc_reprogramming,-1,B,1,RGPM_mahalanobis_debug,1972,0.13353977904223907
domain,ipsc_reprogramming,-1,B,1,RGPM_expansion_component,1972,-0.06851814924364223
domain,ipsc_reprogramming,-1,B,1,RGPM_bridging_component,1972,0.013461853123701607
domain,ipsc_reprogramming,-1,B,1,RGPM_reconfiguration_component,1972,0.12850856260043136
domain,ipsc_reprogramming,-1,B,1,RGPM_consolidation_component,1972,-7.622549143282627e-05
domain,ipsc_reprogramming,-1,B,1,community_reach_z,1972,-0.08833056430652708
domain,ipsc_reprogramming,-1,B,1,field_entropy_z,1972,-0.058067817490986474
domain,ipsc_reprogramming,-1,B,1,cross_community_adoption_z,1972,0.015937348408583005
domain,ipsc_reprogramming,-1,B,1,path_shortening_z,1972,0.08870315070085068
domain,ipsc_reprogramming,-1,B,1,modularity_shock_z,1972,0.2665402177674257
