community,label,x,y,domain,topic_id
21275352,Ferroptosis and cancer prognosis,-0.4432939084063671,0.896376322071153,graphene_2d_materials,https://openalex.org/T11297
21275353,Synthesis and Properties of Aromatic Compounds,-0.4449564928880209,0.8955521868862767,graphene_2d_materials,https://openalex.org/T11298
21291463,Phase-change materials and chalcogenides,-0.4466175452127344,0.8947249679695717,graphene_2d_materials,https://openalex.org/T11315
21291852,Boron and Carbon Nanomaterials Research,-0.4482770596608617,0.8938946681694729,graphene_2d_materials,https://openalex.org/T11341
21291853,Carbon and Quantum Dots Applications,-0.4499350305180553,0.8930612903450226,graphene_2d_materials,https://openalex.org/T11342
21292115,Membrane Separation and Gas Transport,-0.4515914520752812,0.8922248373658621,graphene_2d_materials,https://openalex.org/T11362
21292120,Particle accelerators and beam dynamics,-0.4532463186288405,0.891385312112222,graphene_2d_materials,https://openalex.org/T11367
21308489,Minerals Flotation and Separation Techniques,-0.4548996244803889,0.8905427174749121,graphene_2d_materials,https://openalex.org/T11401
21308623,Quantum optics and atomic interactions,-0.4565513639369567,0.8896970563553105,graphene_2d_materials,https://openalex.org/T11414
21308759,Semiconductor Lasers and Optical Devices,-0.4582015313109672,0.8888483316653548,graphene_2d_materials,https://openalex.org/T11429
21308885,Electrochemical Analysis and Applications,-0.4598501209202573,0.887996546327532,graphene_2d_materials,https://openalex.org/T11434
21309021,Mechanical and Optical Resonators,-0.4614971270880965,0.8871417032748676,graphene_2d_materials,https://openalex.org/T11449
21309151,Advanced Wireless Communication Technologies,-0.4631425441432065,0.8862838054509165,graphene_2d_materials,https://openalex.org/T11458
21309407,Analytical Chemistry and Sensors,-0.4647863664197823,0.8854228558097514,graphene_2d_materials,https://openalex.org/T11472
21325914,Nanomaterials and Printing Technologies,-0.4664285882575087,0.8845588573159546,graphene_2d_materials,https://openalex.org/T11523
21326311,Lubricants and Their Additives,-0.4680692040015824,0.8836918129446063,graphene_2d_materials,https://openalex.org/T11557
21326699,Nanopore and Nanochannel Transport Studies,-0.4697082080027299,0.8828217256812749,graphene_2d_materials,https://openalex.org/T11582
21342818,Dielectric materials and actuators,-0.4713455946172279,0.8819485985220068,graphene_2d_materials,https://openalex.org/T11608
21343210,Advanced Semiconductor Detectors and Materials,-0.4729813582069219,0.8810724344733158,graphene_2d_materials,https://openalex.org/T11637
21343603,Advanced Chemical Sensor Technologies,-0.4746154931392474,0.8801932365521726,graphene_2d_materials,https://openalex.org/T11667
21343860,Advanced Condensed Matter Physics,-0.4762479937872467,0.8793110077859952,graphene_2d_materials,https://openalex.org/T11682
21343989,Advanced battery technologies research,-0.4778788545295899,0.8784257512126378,graphene_2d_materials,https://openalex.org/T11690
21359979,Photochromic and Fluorescence Chemistry,-0.4795080697505938,0.8775374698803805,graphene_2d_materials,https://openalex.org/T11708
21360371,Advanced Materials and Mechanics,-0.4811356338402421,0.8766461668479184,graphene_2d_materials,https://openalex.org/T11737
21360630,SARS-CoV-2 detection and testing,-0.4827615411942033,0.8757518451843521,graphene_2d_materials,https://openalex.org/T11754
21360634,Organic and Molecular Conductors Research,-0.4843857862138507,0.8748545079691764,graphene_2d_materials,https://openalex.org/T11758
21360763,Iron-based superconductors research,-0.4860083633062819,0.8739541582922694,graphene_2d_materials,https://openalex.org/T11766
21361023,CO2 Reduction Techniques and Catalysts,-0.4876292668843377,0.8730507992538827,graphene_2d_materials,https://openalex.org/T11784
21361027,Nonlinear Optical Materials Studies,-0.489248491366621,0.8721444339646303,graphene_2d_materials,https://openalex.org/T11788
21361159,"Adhesion, Friction, and Surface Interactions",-0.4908660311775178,0.8712350655454772,graphene_2d_materials,https://openalex.org/T11799
21377136,Quantum many-body systems,-0.4924818807472139,0.8703226971277304,graphene_2d_materials,https://openalex.org/T11804
21377658,Ultrasound and Cavitation Phenomena,-0.4940960345117154,0.869407331853026,graphene_2d_materials,https://openalex.org/T11842
21377789,Clay minerals and soil interactions,-0.495708486912868,0.8684889728733203,graphene_2d_materials,https://openalex.org/T11852
21377790,Semiconductor materials and interfaces,-0.4973192323983754,0.8675676233508779,graphene_2d_materials,https://openalex.org/T11853
21377927,Per- and polyfluoroalkyl substances research,-0.4989282654218199,0.8666432864582602,graphene_2d_materials,https://openalex.org/T11869
21394300,Copper-based nanomaterials and applications,-0.5005355804426793,0.8657159653783162,graphene_2d_materials,https://openalex.org/T11907
21394429,Pickering emulsions and particle stabilization,-0.5021411719263479,0.8647856633041704,graphene_2d_materials,https://openalex.org/T11915
21394817,Layered Double Hydroxides Synthesis and Applications,-0.5037450343441539,0.8638523834392119,graphene_2d_materials,https://openalex.org/T11940
21394825,Machine Learning in Materials Science,-0.5053471621733812,0.862916128997083,graphene_2d_materials,https://openalex.org/T11948
23487943,Solar-Powered Water Purification Methods,-0.5069475498972836,0.86197690320167,graphene_2d_materials,https://openalex.org/T12008
23488336,Covalent Organic Framework Applications,-0.50854619200511,0.8610347092870889,graphene_2d_materials,https://openalex.org/T12038
23488337,Electron and X-Ray Spectroscopy Techniques,-0.510143082992118,0.8600895504976775,graphene_2d_materials,https://openalex.org/T12039
23488465,MXene and MAX Phase Materials,-0.5117382173595956,0.8591414300879823,graphene_2d_materials,https://openalex.org/T12046
23488856,Membrane-based Ion Separation Techniques,-0.5133315896148791,0.8581903513227478,graphene_2d_materials,https://openalex.org/T12074
23488860,Environmental remediation with nanomaterials,-0.5149231942713738,0.857236317476905,graphene_2d_materials,https://openalex.org/T12078
23505229,Ammonia Synthesis and Nitrogen Reduction,-0.51651302584857,0.8562793318355608,graphene_2d_materials,https://openalex.org/T12112
23505358,Air Quality Monitoring and Forecasting,-0.5181010788720639,0.8553193976939862,graphene_2d_materials,https://openalex.org/T12120
23505629,Nanocluster Synthesis and Applications,-0.5196873478735763,0.854356518357605,graphene_2d_materials,https://openalex.org/T12149
23522519,Quantum Electrodynamics and Casimir Effect,-0.5212718273909701,0.8533906971419823,graphene_2d_materials,https://openalex.org/T12220
23522781,Nanomaterials for catalytic reactions,-0.5228545119682717,0.8524219373728132,graphene_2d_materials,https://openalex.org/T12240
23523047,Tissue Engineering and Regenerative Medicine,-0.5244353961556869,0.8514502423859117,graphene_2d_materials,https://openalex.org/T12264
23523310,Surface Chemistry and Catalysis,-0.5260144745096211,0.8504756155271985,graphene_2d_materials,https://openalex.org/T12285
23539420,Advanced Nanomaterials in Catalysis,-0.527591741592698,0.8494980601526904,graphene_2d_materials,https://openalex.org/T12302
23539942,Anodic Oxide Films and Nanostructures,-0.529167191973779,0.848517579628487,graphene_2d_materials,https://openalex.org/T12340
23540206,Tribology and Wear Analysis,-0.5307408202279791,0.8475341773307622,graphene_2d_materials,https://openalex.org/T12362
23556584,Characterization and Applications of Magnetic Nanoparticles,-0.5323126209366901,0.846547856645749,graphene_2d_materials,https://openalex.org/T12405
23557105,Thermal Radiation and Cooling Technologies,-0.5338825886875949,0.8455586209697306,graphene_2d_materials,https://openalex.org/T12442
23557371,Near-Field Optical Microscopy,-0.5354507180746886,0.8445664737090268,graphene_2d_materials,https://openalex.org/T12466
23574011,Ga2O3 and related materials,-0.5370170036982963,0.8435714182799842,graphene_2d_materials,https://openalex.org/T12529
23574796,Electronic and Structural Properties of Oxides,-0.5385814401650927,0.842573458108962,graphene_2d_materials,https://openalex.org/T12588
23591033,Neural Networks and Reservoir Computing,-0.5401440220881187,0.8415725966323225,graphene_2d_materials,https://openalex.org/T12611
23591034,Strong Light-Matter Interactions,-0.541704744086802,0.8405688372964182,graphene_2d_materials,https://openalex.org/T12612
23591170,Graphene and Nanomaterials Applications,-0.5432636007869741,0.8395621835575797,graphene_2d_materials,https://openalex.org/T12627
23625231,Ferroelectric and Negative Capacitance Devices,-0.5448205868208895,0.8385526388821047,graphene_2d_materials,https://openalex.org/T12808
25736428,Magnesium Oxide Properties and Applications,-0.546375696827245,0.8375402067462447,graphene_2d_materials,https://openalex.org/T13039
25770743,Laser-Ablation Synthesis of Nanoparticles,-0.5479289254511963,0.8365248906361946,graphene_2d_materials,https://openalex.org/T13232
25822225,Surface and Thin Film Phenomena,-0.5494802673443777,0.8355066940480795,graphene_2d_materials,https://openalex.org/T13531
