community,label,x,y
292,Energetic Materials and Combustion,0.04625124733711714,-0.09257656361745821
293,Energy and Environment Impacts,0.7092175386620094,0.6991398284919724
294,Engineering Applied Research,-0.6751559974047809,-0.5295259819322014
295,Engineering Structural Analysis Methods,0.4030330873586763,-0.7366717030753565
296,Engineering Technology and Methodologies,0.5427984066624189,0.869575709473731
297,Engineering and Information Technology,-0.23942428112129555,-0.6655713452112965
298,Engineering and Material Science Research,-0.0012364509274729353,0.8955112819064346
299,Environmental and Ecological Studies,0.4036046601365934,-0.6860778259177548
300,Environmental remediation with nanomaterials,0.7384472133676335,-0.48749542847956023
301,Enzyme Structure and Function,-0.8109130859552626,0.1854348030259408
302,Epoxy Resin Curing Processes,-0.05774340530593563,0.07254309831376927
303,Ergonomics and Musculoskeletal Disorders,-0.7152481456660058,-0.47000682250805337
304,Ethics and bioethics in healthcare,-0.6673638141808442,-0.10828381930885086
305,Ethics in Business and Education,0.3970490925374085,0.6887254430737731
306,Ethics in Clinical Research,-0.6030538203689242,-0.12539987187520496
307,European Union Policy and Governance,-0.029403767412625133,-0.9614238328020983
308,European and International Contract Law,-0.3254393486820553,-0.8688232829763082
309,Evolution and Genetic Dynamics,0.28268351969724864,-0.5437792717074701
310,Experimental Learning in Engineering,0.6006172127388183,0.5450108465447584
311,Extraction and Separation Processes,0.008846039756808982,-0.06250716697590014
312,Face and Expression Recognition,-0.20026844028890284,-0.9655902981620743
313,Fatigue and fracture mechanics,-0.3453240182876048,0.5488275101542373
314,Fermentation and Sensory Analysis,-0.24658941570366746,0.8375096462838828
315,Ferroelectric and Piezoelectric Materials,0.0470886686085831,-0.03915050656211565
316,Fiber-reinforced polymer composites,0.03650484778976561,-0.009344513107659725
317,"Finance, Taxation, and Governance",-0.7592273369609575,0.41385568529047817
318,"Financial Literacy, Pension, Retirement Analysis",0.4712989385551904,0.6187709872616204
319,Fish Biology and Ecology Studies,0.9910389226241642,-0.011506258678358205
320,Flame retardant materials and properties,0.6481138471606426,-0.1814997390195153
321,Flexible and Reconfigurable Manufacturing Systems,-0.5804148057318192,0.4480269436741873
322,Fluid Dynamics and Thin Films,0.05018573286545026,0.02776752532552836
323,"Folklore, Mythology, and Literature Studies",0.8352901595106571,0.2923706156764726
324,Food Allergy and Anaphylaxis Research,-0.7292437885631203,-0.36622830467563755
325,Food Science and Nutritional Studies,0.7706778986274075,0.3847565417175022
326,Food and Agricultural Sciences,0.9016031664121843,0.3040163738796728
327,"Food, Nutrition, and Cultural Practices",-0.03254552786727826,-0.7866145138553094
328,Force Microscopy Techniques and Applications,0.016609333083311854,-0.012119553850634445
329,Forensic Fingerprint Detection Methods,0.7054780010858608,-0.6110480988895048
330,Formal Methods in Verification,-0.3597041313724757,-0.5235393985591131
